UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,temp,dwpt,rhum,prcp,wdir,wspd,pres
2021-05-06 10:00:00,1050.0,8.0,6.9,93.0,0.0,10.0,24.1,1020.0
2021-05-06 11:00:00,1144.0,7.0,7.0,100.0,0.0,360.0,25.9,1021.0
2021-05-06 12:00:00,1171.0,8.0,6.9,93.0,0.0,360.0,22.3,1022.0
2021-05-06 13:00:00,1179.0,8.0,6.0,87.0,0.0,10.0,22.3,1023.0
2021-05-06 14:00:00,1200.0,9.0,5.0,76.0,0.0,10.0,31.7,1023.0
2021-05-06 15:00:00,1154.0,11.0,4.0,62.0,0.0,10.0,33.5,1023.0
2021-05-06 16:00:00,1063.0,13.0,3.1,51.0,0.0,360.0,31.7,1023.0
2021-05-06 17:00:00,1034.0,15.0,0.0,36.0,0.0,10.0,24.1,1023.0
2021-05-06 18:00:00,1036.0,14.0,-0.8,36.0,0.0,320.0,22.3,1022.0
2021-05-06 19:00:00,999.0,15.0,-1.2,33.0,0.0,310.0,25.9,1021.0
2021-05-06 20:00:00,986.0,17.0,-2.1,27.0,0.0,310.0,27.7,1021.0
2021-05-06 21:00:00,993.0,17.0,-2.1,27.0,0.0,300.0,20.5,1021.0
2021-05-06 22:00:00,1019.0,16.0,-4.0,25.0,0.0,320.0,22.3,1020.0
2021-05-06 23:00:00,1028.0,18.0,-2.9,24.0,0.0,290.0,29.5,1020.0
2021-05-07 00:00:00,1064.0,17.0,-3.7,24.0,0.0,320.0,29.5,1020.0
2021-05-07 01:00:00,1080.0,15.0,-3.9,27.0,0.0,340.0,20.5,1020.0
2021-05-07 02:00:00,1174.0,12.0,-3.0,35.0,0.0,330.0,13.0,1020.0
2021-05-07 03:00:00,1056.0,12.0,-3.8,33.0,0.0,350.0,9.4,1020.0
2021-05-07 04:00:00,1045.0,9.0,-2.9,43.0,0.0,0.0,0.0,1019.0
2021-05-07 05:00:00,1045.0,7.0,-1.9,53.0,0.0,210.0,5.4,1018.0
2021-05-07 06:00:00,1013.0,6.0,-1.9,57.0,0.0,210.0,9.4,1018.0
2021-05-07 07:00:00,1114.0,6.0,-1.9,57.0,0.0,240.0,14.8,1018.0
2021-05-07 08:00:00,1030.0,6.0,-1.0,61.0,0.0,240.0,13.0,1017.0
2021-05-07 09:00:00,996.0,7.0,-0.9,57.0,0.0,250.0,13.0,1017.0
2021-05-07 10:00:00,995.0,6.0,-0.1,65.0,0.0,240.0,14.8,1018.0
2021-05-07 11:00:00,993.0,7.0,1.1,66.0,0.0,320.0,14.8,1017.0
2021-05-07 12:00:00,1002.0,9.0,2.1,62.0,0.0,290.0,13.0,1018.0
2021-05-07 13:00:00,1135.0,11.0,2.0,54.0,0.0,310.0,16.6,1018.0
2021-05-07 14:00:00,1161.0,12.0,3.0,54.0,0.0,10.0,25.9,1019.0
2021-05-07 15:00:00,1136.0,14.0,1.9,44.0,0.0,360.0,27.7,1019.0
2021-05-07 16:00:00,1066.0,14.0,-0.1,38.0,0.0,350.0,16.6,1020.0
2021-05-07 17:00:00,1117.0,15.0,-2.0,31.0,0.0,360.0,20.5,1019.0
2021-05-07 18:00:00,1063.0,16.0,-3.0,27.0,0.0,340.0,24.1,1018.0
2021-05-07 19:00:00,1064.0,17.0,-3.7,24.0,0.0,340.0,18.4,1018.0
2021-05-07 20:00:00,1052.0,18.0,-6.0,19.0,0.0,330.0,31.7,1018.0
2021-05-07 21:00:00,1047.0,19.0,-8.2,15.0,0.0,310.0,20.5,1017.0
2021-05-07 22:00:00,1054.0,18.0,-6.7,18.0,0.0,330.0,22.3,1017.0
2021-05-07 23:00:00,1048.0,18.0,-6.0,19.0,0.0,10.0,20.5,1016.0
2021-05-08 00:00:00,1054.0,17.0,-6.1,20.0,0.0,10.0,16.6,1016.0
2021-05-08 01:00:00,1053.0,15.0,-6.0,23.0,0.0,30.0,11.2,1017.0
2021-05-08 02:00:00,1045.0,13.0,-6.1,26.0,0.0,40.0,11.2,1018.0
2021-05-08 03:00:00,1005.0,11.0,-5.1,32.0,0.0,80.0,9.4,1018.0
2021-05-08 04:00:00,992.0,9.0,-2.9,43.0,0.0,70.0,11.2,1018.0
2021-05-08 05:00:00,995.0,7.0,-1.9,53.0,0.0,70.0,14.8,1018.0
2021-05-08 06:00:00,992.0,7.0,-1.9,53.0,0.0,90.0,14.8,1018.0
2021-05-08 07:00:00,986.0,6.0,-1.9,57.0,0.0,90.0,13.0,1018.0
2021-05-08 08:00:00,986.0,5.0,-1.9,61.0,0.0,100.0,11.2,1018.0
2021-05-08 09:00:00,984.0,4.0,-1.0,70.0,0.0,80.0,11.2,1018.0
2021-05-08 10:00:00,983.0,4.0,-1.0,70.0,0.0,80.0,14.8,1018.0
2021-05-08 11:00:00,988.0,4.0,-1.0,70.0,0.0,100.0,14.8,1018.0
2021-05-08 12:00:00,995.0,6.0,-0.1,65.0,0.0,110.0,18.4,1019.0
2021-05-08 13:00:00,993.0,8.0,0.0,57.0,0.0,120.0,18.4,1018.0
2021-05-08 14:00:00,992.0,10.0,0.0,50.0,0.0,120.0,24.1,1017.0
2021-05-08 15:00:00,1005.0,11.0,-1.1,43.0,0.0,120.0,31.7,1017.0
2021-05-08 16:00:00,1012.0,12.0,-0.9,41.0,0.0,110.0,31.7,1017.0
2021-05-08 17:00:00,1014.0,11.0,-1.1,43.0,0.0,120.0,33.5,1017.0
2021-05-08 18:00:00,1030.0,8.0,4.9,81.0,1.8,120.0,27.7,1017.0
2021-05-08 19:00:00,1028.0,8.0,6.0,87.0,0.5,120.0,27.7,1015.0
2021-05-08 20:00:00,964.0,8.0,6.0,87.0,0.5,90.0,25.9,1013.0
2021-05-08 21:00:00,952.0,8.0,6.0,87.0,1.1,100.0,29.5,1013.0
2021-05-08 22:00:00,954.0,8.0,6.0,87.0,1.6,90.0,29.5,1013.0
2021-05-08 23:00:00,954.0,8.0,6.0,87.0,2.2,60.0,31.7,1013.0
2021-05-09 00:00:00,946.0,7.0,7.0,100.0,1.0,100.0,24.1,1013.0
2021-05-09 01:00:00,947.0,7.0,7.0,100.0,0.3,80.0,25.9,1013.0
2021-05-09 02:00:00,945.0,6.0,6.0,100.0,2.5,90.0,25.9,1013.0
2021-05-09 03:00:00,944.0,7.0,7.0,100.0,2.3,90.0,33.5,1012.0
2021-05-09 04:00:00,939.0,7.0,7.0,100.0,0.5,110.0,25.9,1012.0
2021-05-09 05:00:00,938.0,7.0,7.0,100.0,3.0,60.0,20.5,1011.0
2021-05-09 06:00:00,938.0,6.0,6.0,100.0,4.6,70.0,24.1,1011.0
2021-05-09 07:00:00,938.0,5.0,5.0,100.0,4.3,50.0,27.7,1010.0
2021-05-09 08:00:00,953.0,5.0,5.0,100.0,2.0,60.0,37.1,1010.0
2021-05-09 09:00:00,956.0,5.0,5.0,100.0,0.5,60.0,27.7,1011.0
2021-05-09 10:00:00,952.0,5.0,5.0,100.0,0.3,50.0,24.1,1012.0
2021-05-09 11:00:00,956.0,5.0,4.0,93.0,0.2,50.0,29.5,1013.0
2021-05-09 12:00:00,967.0,5.0,4.0,93.0,0.0,40.0,27.7,1014.0
2021-05-09 13:00:00,954.0,5.0,5.0,100.0,0.0,50.0,25.9,1014.0
2021-05-09 14:00:00,956.0,6.0,5.0,93.0,0.0,40.0,25.9,1015.0
2021-05-09 15:00:00,960.0,8.0,6.0,87.0,0.0,20.0,27.7,1016.0
2021-05-09 16:00:00,961.0,9.0,5.0,76.0,0.0,30.0,20.5,1016.0
2021-05-09 17:00:00,962.0,11.0,5.1,67.0,0.0,10.0,22.3,1016.0
2021-05-09 18:00:00,964.0,13.0,3.9,54.0,0.0,50.0,14.8,1016.0
2021-05-09 19:00:00,958.0,14.0,3.2,48.0,0.0,70.0,20.5,1016.0
2021-05-09 20:00:00,960.0,14.0,0.9,41.0,0.0,60.0,18.4,1017.0
2021-05-09 21:00:00,966.0,14.0,0.9,41.0,0.0,40.0,11.2,1016.0
2021-05-09 22:00:00,961.0,14.0,0.9,41.0,0.0,10.0,11.2,1017.0
2021-05-09 23:00:00,954.0,15.0,1.1,39.0,0.0,0.0,0.0,1017.0
2021-05-10 00:00:00,967.0,14.0,1.9,44.0,0.0,0.0,0.0,1017.0
2021-05-10 01:00:00,960.0,14.0,4.0,51.0,0.0,200.0,5.4,1017.0
2021-05-10 02:00:00,956.0,12.0,3.0,54.0,0.0,230.0,5.4,1018.0
2021-05-10 03:00:00,954.0,11.0,4.0,62.0,0.0,250.0,9.4,1018.0
2021-05-10 04:00:00,935.0,10.0,3.9,66.0,0.0,240.0,7.6,1018.0
2021-05-10 05:00:00,916.0,9.0,4.0,71.0,0.0,240.0,11.2,1019.0
2021-05-10 06:00:00,797.0,7.0,4.0,81.0,0.0,240.0,11.2,1019.0
2021-05-10 07:00:00,767.0,7.0,4.0,81.0,0.0,250.0,9.4,1019.0
2021-05-10 08:00:00,766.0,6.0,4.0,87.0,0.0,240.0,11.2,1019.0
2021-05-10 09:00:00,770.0,5.0,4.0,93.0,0.0,230.0,11.2,1019.0
2021-05-10 10:00:00,836.0,5.0,4.0,93.0,0.0,250.0,9.4,1019.0
2021-05-10 11:00:00,839.0,5.0,4.0,93.0,0.0,230.0,13.0,1020.0
2021-05-10 12:00:00,879.0,6.0,5.0,93.0,0.0,270.0,13.0,1020.0
2021-05-10 13:00:00,895.0,7.0,5.9,93.0,0.0,260.0,9.4,1020.0
2021-05-10 14:00:00,934.0,9.0,7.0,87.0,0.0,290.0,7.6,1020.0
2021-05-10 15:00:00,906.0,10.0,7.9,87.0,0.0,250.0,9.4,1021.0
2021-05-10 16:00:00,930.0,12.0,8.1,77.0,0.0,290.0,13.0,1020.0
2021-05-10 17:00:00,951.0,15.0,4.9,51.0,0.1,290.0,5.4,1020.0
2021-05-10 18:00:00,954.0,16.0,4.1,45.0,0.1,270.0,11.2,1020.0
2021-05-10 19:00:00,941.0,17.0,2.2,37.0,0.0,20.0,9.4,1020.0
2021-05-10 20:00:00,796.0,15.0,4.1,48.0,0.0,20.0,13.0,1019.0
2021-05-10 21:00:00,795.0,14.0,6.1,59.0,0.0,60.0,13.0,1019.0
2021-05-10 22:00:00,797.0,14.0,5.1,55.0,0.0,10.0,22.3,1020.0
2021-05-10 23:00:00,799.0,14.0,7.1,63.0,0.0,80.0,9.4,1020.0
2021-05-11 00:00:00,897.0,15.0,4.1,48.0,0.0,30.0,13.0,1020.0
2021-05-11 01:00:00,906.0,13.0,3.9,54.0,0.0,40.0,9.4,1021.0
2021-05-11 02:00:00,880.0,12.0,4.9,62.0,0.0,40.0,18.4,1022.0
2021-05-11 03:00:00,878.0,10.0,5.0,71.0,0.0,40.0,20.5,1023.0
2021-05-11 04:00:00,811.0,10.0,5.0,71.0,0.0,40.0,16.6,1023.0
2021-05-11 05:00:00,804.0,10.0,5.0,71.0,0.0,50.0,13.0,1024.0
2021-05-11 06:00:00,911.0,9.0,5.0,76.0,0.0,40.0,9.4,1024.0
2021-05-11 07:00:00,855.0,7.0,5.0,87.0,0.0,20.0,9.4,1024.0
2021-05-11 08:00:00,855.0,6.0,4.0,87.0,0.0,20.0,7.6,1024.0
2021-05-11 09:00:00,830.0,6.0,4.0,87.0,0.0,20.0,13.0,1025.0
2021-05-11 10:00:00,876.0,5.0,3.0,87.0,0.0,40.0,9.4,1025.0
2021-05-11 11:00:00,861.0,4.0,2.0,87.0,0.0,40.0,9.4,1027.0
2021-05-11 12:00:00,843.0,5.0,3.0,87.0,0.0,40.0,9.4,1027.0
2021-05-11 13:00:00,831.0,7.0,3.1,76.0,0.0,70.0,18.4,1028.0
2021-05-11 14:00:00,877.0,10.0,3.1,62.0,0.0,80.0,13.0,1028.0
2021-05-11 15:00:00,872.0,12.0,1.0,47.0,0.0,60.0,16.6,1028.0
2021-05-11 16:00:00,906.0,13.0,-1.0,38.0,0.0,80.0,22.3,1028.0
2021-05-11 17:00:00,940.0,13.0,-1.0,38.0,0.0,100.0,22.3,1028.0
2021-05-11 18:00:00,882.0,14.0,-2.0,33.0,0.0,60.0,20.5,1026.0
2021-05-11 19:00:00,816.0,14.0,-2.9,31.0,0.0,60.0,29.5,1026.0
2021-05-11 20:00:00,797.0,15.0,-2.9,29.0,0.0,70.0,20.5,1026.0
2021-05-11 21:00:00,802.0,15.0,-2.9,29.0,0.0,60.0,20.5,1026.0
2021-05-11 22:00:00,795.0,15.0,-2.9,29.0,0.0,60.0,20.5,1026.0
2021-05-11 23:00:00,822.0,15.0,-2.9,29.0,0.0,70.0,20.5,1027.0
2021-05-12 00:00:00,836.0,15.0,-3.9,27.0,0.0,70.0,14.8,1027.0
2021-05-12 01:00:00,914.0,13.0,-2.1,35.0,0.0,70.0,9.4,1028.0
2021-05-12 02:00:00,925.0,12.0,-1.9,38.0,0.0,80.0,9.4,1028.0
2021-05-12 03:00:00,912.0,10.0,-2.0,43.0,0.0,90.0,9.4,1029.0
2021-05-12 04:00:00,945.0,9.0,-0.9,50.0,0.0,100.0,9.4,1030.0
2021-05-12 05:00:00,908.0,9.0,-2.0,46.0,0.0,120.0,11.2,1029.0
2021-05-12 06:00:00,912.0,8.0,-1.0,53.0,0.0,120.0,13.0,1030.0
2021-05-12 07:00:00,1013.0,6.0,-0.1,65.0,0.0,110.0,7.6,1030.0
2021-05-12 08:00:00,984.0,6.0,-0.1,65.0,0.0,80.0,5.4,1030.0
2021-05-12 09:00:00,980.0,6.0,-1.0,61.0,0.0,0.0,0.0,1030.0
2021-05-12 10:00:00,883.0,5.0,-1.0,65.0,0.0,0.0,0.0,1031.0
2021-05-12 11:00:00,863.0,4.0,1.0,81.0,0.0,0.0,0.0,1032.0
2021-05-12 12:00:00,977.0,5.0,0.0,70.0,0.0,140.0,7.6,1032.0
2021-05-12 13:00:00,1020.0,8.0,0.9,61.0,0.0,180.0,14.8,1032.0
2021-05-12 14:00:00,1056.0,13.0,1.0,44.0,0.0,220.0,7.0,1032.0
2021-05-12 15:00:00,1123.0,13.0,1.0,44.0,0.0,0.0,0.0,1032.0
2021-05-12 16:00:00,1175.0,14.0,-2.0,33.0,0.0,0.0,0.0,1032.0
2021-05-12 17:00:00,1199.0,15.0,-2.9,29.0,0.0,180.0,13.0,1031.0
2021-05-12 18:00:00,1118.0,16.0,-2.0,29.0,0.0,150.0,11.2,1031.0
2021-05-12 19:00:00,1192.0,16.0,-3.0,27.0,0.0,150.0,16.6,1031.0
2021-05-12 20:00:00,1122.0,17.0,-3.2,25.0,0.0,220.0,14.8,1030.0
2021-05-12 21:00:00,1142.0,17.0,-2.1,27.0,0.0,180.0,13.0,1029.0
2021-05-12 22:00:00,1160.0,17.0,-2.1,27.0,0.0,130.0,9.4,1029.0
2021-05-12 23:00:00,1194.0,17.0,-2.1,27.0,0.0,130.0,14.8,1028.0
2021-05-13 00:00:00,1170.0,17.0,-1.2,29.0,0.0,130.0,7.6,1028.0
2021-05-13 01:00:00,1263.0,15.0,-2.0,31.0,0.0,130.0,5.4,1029.0
2021-05-13 02:00:00,1262.0,12.0,-0.9,41.0,0.0,180.0,7.6,1030.0
2021-05-13 03:00:00,1138.0,11.0,-1.1,43.0,0.0,200.0,5.4,1030.0
2021-05-13 04:00:00,1119.0,10.0,-1.1,46.0,0.0,0.0,0.0,1030.0
2021-05-13 05:00:00,1178.0,9.0,-0.9,50.0,0.0,180.0,7.6,1030.0
2021-05-13 06:00:00,1183.0,9.0,-0.1,53.0,0.0,200.0,7.6,1030.0
2021-05-13 07:00:00,1175.0,9.0,-0.1,53.0,0.0,220.0,5.4,1030.0
2021-05-13 08:00:00,1156.0,8.0,0.9,61.0,0.0,240.0,5.4,1030.0
2021-05-13 09:00:00,1167.0,8.0,0.9,61.0,0.0,240.0,5.4,1030.0
2021-05-13 10:00:00,1181.0,8.0,0.9,61.0,0.0,0.0,0.0,1030.0
2021-05-13 11:00:00,1069.0,7.0,1.1,66.0,0.0,0.0,0.0,1030.0
2021-05-13 12:00:00,1081.0,6.0,2.1,76.0,0.0,0.0,0.0,1030.0
2021-05-13 13:00:00,1095.0,10.0,2.1,58.0,0.0,0.0,0.0,1031.0
2021-05-13 14:00:00,1167.0,14.0,0.9,41.0,0.0,220.0,9.4,1030.0
2021-05-13 15:00:00,1121.0,15.0,1.1,39.0,0.0,220.0,14.8,1030.0
2021-05-13 16:00:00,1151.0,16.0,-1.1,31.0,0.0,200.0,7.6,1030.0
2021-05-13 17:00:00,1137.0,16.0,-1.1,31.0,0.0,200.0,18.4,1029.0
2021-05-13 18:00:00,1112.0,17.0,0.2,32.0,0.0,160.0,7.6,1028.0
2021-05-13 19:00:00,1089.0,18.0,0.2,30.0,0.0,150.0,13.0,1028.0
2021-05-13 20:00:00,1126.0,18.0,-0.8,28.0,0.0,160.0,9.4,1026.0
2021-05-13 21:00:00,1135.0,19.0,-2.0,24.0,0.0,180.0,14.8,1026.0
2021-05-13 22:00:00,1160.0,19.0,-2.0,24.0,0.0,170.0,22.3,1025.0
2021-05-13 23:00:00,1162.0,19.0,-2.0,24.0,0.0,190.0,13.0,1025.0
2021-05-14 00:00:00,1185.0,18.0,-0.8,28.0,0.0,170.0,18.4,1025.0
2021-05-14 01:00:00,1198.0,17.0,0.2,32.0,0.0,170.0,13.0,1025.0
2021-05-14 02:00:00,1183.0,10.0,0.0,50.0,0.0,150.0,11.2,1025.0
2021-05-14 03:00:00,1162.0,11.0,1.0,50.0,0.0,140.0,14.8,1025.0
2021-05-14 04:00:00,1140.0,10.0,0.0,50.0,0.0,150.0,11.2,1026.0
2021-05-14 05:00:00,1141.0,9.0,-0.1,53.0,0.0,160.0,9.4,1026.0
2021-05-14 06:00:00,1129.0,7.0,1.1,66.0,0.0,150.0,11.2,1026.0
2021-05-14 07:00:00,1120.0,8.0,0.0,57.0,0.0,150.0,11.2,1025.0
2021-05-14 08:00:00,1119.0,7.0,1.1,66.0,0.0,150.0,13.0,1025.0
2021-05-14 09:00:00,1113.0,6.0,2.1,76.0,0.0,140.0,13.0,1025.0
2021-05-14 10:00:00,1112.0,6.0,2.1,76.0,0.0,150.0,13.0,1025.0
2021-05-14 11:00:00,1113.0,6.0,0.9,70.0,0.0,150.0,11.2,1025.0
2021-05-14 12:00:00,1170.0,8.0,3.1,71.0,0.0,150.0,13.0,1025.0
2021-05-14 13:00:00,1175.0,12.0,3.0,54.0,0.0,170.0,14.8,1025.0
2021-05-14 14:00:00,1218.0,15.0,1.8,41.0,0.0,180.0,25.9,1025.0
2021-05-14 15:00:00,1220.0,17.0,2.9,39.0,0.0,180.0,29.5,1024.0
2021-05-14 16:00:00,1211.0,18.0,1.9,34.0,0.0,170.0,25.9,1024.0
2021-05-14 17:00:00,1168.0,19.0,1.0,30.0,0.0,190.0,24.1,1023.0
2021-05-14 18:00:00,1165.0,18.0,1.9,34.0,0.0,200.0,24.1,1022.0
2021-05-14 19:00:00,1236.0,18.0,1.9,34.0,0.9,180.0,18.4,1022.0
2021-05-14 20:00:00,1232.0,18.0,4.2,40.0,0.1,210.0,16.6,1022.0
2021-05-14 21:00:00,1229.0,18.0,5.9,45.0,0.0,190.0,20.5,1021.0
2021-05-14 22:00:00,1229.0,14.0,12.0,88.0,0.5,200.0,11.2,1021.0
2021-05-14 23:00:00,1231.0,14.0,12.0,88.0,0.8,120.0,16.6,1020.0
2021-05-15 00:00:00,1254.0,15.0,11.0,77.0,0.6,120.0,14.8,1020.0
2021-05-15 01:00:00,1257.0,13.0,12.1,94.0,0.0,40.0,18.4,1019.0
2021-05-15 02:00:00,1253.0,12.0,11.1,94.0,1.3,110.0,25.9,1020.0
2021-05-15 03:00:00,1175.0,12.0,11.1,94.0,0.0,110.0,20.5,1020.0
2021-05-15 04:00:00,1145.0,12.0,11.1,94.0,0.0,100.0,18.4,1019.0
2021-05-15 05:00:00,1146.0,12.0,10.1,88.0,0.2,110.0,24.1,1019.0
2021-05-15 06:00:00,1127.0,12.0,11.1,94.0,4.1,140.0,24.1,1019.0
2021-05-15 07:00:00,1105.0,11.0,11.0,100.0,0.4,110.0,11.0,1019.0
2021-05-15 08:00:00,1105.0,11.0,11.0,100.0,1.5,120.0,14.8,1019.0
2021-05-15 09:00:00,1107.0,11.0,11.0,100.0,0.5,130.0,16.6,1019.0
2021-05-15 10:00:00,1109.0,11.0,11.0,100.0,0.2,150.0,13.0,1019.0
2021-05-15 11:00:00,1111.0,11.0,11.0,100.0,0.0,140.0,14.8,1019.0
2021-05-15 12:00:00,1110.0,11.0,11.0,100.0,0.0,140.0,14.8,1019.0
2021-05-15 13:00:00,1115.0,13.0,13.0,100.0,0.0,170.0,18.4,1019.0
2021-05-15 14:00:00,1116.0,15.0,15.0,100.0,0.0,190.0,18.4,1019.0
2021-05-15 15:00:00,1180.0,17.0,16.0,94.0,0.0,200.0,18.4,1019.0
2021-05-15 16:00:00,1191.0,18.0,16.0,88.0,0.0,180.0,22.3,1019.0
2021-05-15 17:00:00,1204.0,17.0,15.0,88.0,0.2,180.0,14.8,1019.0
2021-05-15 18:00:00,1177.0,17.0,15.0,88.0,0.0,160.0,14.8,1019.0
2021-05-15 19:00:00,1233.0,19.0,16.0,83.0,0.1,160.0,9.4,1018.0
2021-05-15 20:00:00,1240.0,19.0,16.0,83.0,0.0,190.0,18.4,1017.0
2021-05-15 21:00:00,1242.0,20.0,16.0,78.0,0.0,170.0,22.3,1017.0
2021-05-15 22:00:00,1294.0,20.0,16.0,78.0,0.1,190.0,18.4,1017.0
2021-05-15 23:00:00,1296.0,19.0,16.0,83.0,0.0,160.0,16.6,1018.0
2021-05-16 00:00:00,1297.0,17.0,15.0,88.0,0.3,110.0,16.6,1017.0
2021-05-16 01:00:00,1255.0,15.0,15.0,100.0,1.3,150.0,27.7,1017.0
2021-05-16 02:00:00,1227.0,15.0,15.0,100.0,0.0,190.0,18.4,1018.0
2021-05-16 03:00:00,1164.0,14.0,14.0,100.0,0.0,180.0,13.0,1018.0
2021-05-16 04:00:00,1148.0,13.0,13.0,100.0,0.0,200.0,9.4,1019.0
2021-05-16 05:00:00,1129.0,12.0,11.1,94.0,0.0,160.0,7.6,1019.0
2021-05-16 06:00:00,1108.0,12.0,11.1,94.0,0.0,80.0,13.0,1019.0
2021-05-16 07:00:00,1106.0,11.0,10.1,94.0,0.0,130.0,9.4,1019.0
2021-05-16 08:00:00,1105.0,11.0,11.0,100.0,0.0,180.0,9.4,1019.0
2021-05-16 09:00:00,1105.0,11.0,11.0,100.0,0.0,110.0,11.2,1019.0
2021-05-16 10:00:00,1103.0,11.0,11.0,100.0,0.0,100.0,13.0,1019.0
2021-05-16 11:00:00,1103.0,11.0,11.0,100.0,0.0,130.0,9.4,1020.0
2021-05-16 12:00:00,1106.0,12.0,12.0,100.0,0.0,150.0,13.0,1020.0
2021-05-16 13:00:00,1124.0,13.0,13.0,100.0,0.0,160.0,9.4,1021.0
2021-05-16 14:00:00,1154.0,13.0,13.0,100.0,0.0,160.0,16.6,1020.0
2021-05-16 15:00:00,1149.0,14.0,14.0,100.0,0.0,140.0,11.2,1020.0
2021-05-16 16:00:00,1178.0,15.0,15.0,100.0,0.0,120.0,11.2,1020.0
2021-05-16 17:00:00,1181.0,16.0,15.0,94.0,0.0,100.0,18.4,1020.0
2021-05-16 18:00:00,1139.0,17.0,15.0,88.0,0.0,130.0,14.8,1019.0
2021-05-16 19:00:00,1185.0,17.0,15.0,88.0,0.0,120.0,16.6,1019.0
2021-05-16 20:00:00,1189.0,18.0,16.0,88.0,0.5,140.0,20.5,1018.0
2021-05-16 21:00:00,1190.0,17.0,15.0,88.0,1.0,110.0,16.6,1018.0
2021-05-16 22:00:00,1300.0,17.0,15.0,88.0,2.0,130.0,16.6,1018.0
2021-05-16 23:00:00,1300.0,16.0,16.0,100.0,1.4,110.0,20.5,1018.0
2021-05-17 00:00:00,1248.0,15.0,15.0,100.0,0.3,120.0,16.6,1018.0
2021-05-17 01:00:00,1197.0,15.0,15.0,100.0,0.3,140.0,16.6,1019.0
2021-05-17 02:00:00,1178.0,14.0,14.0,100.0,0.8,130.0,14.8,1018.0
2021-05-17 03:00:00,1172.0,14.0,14.0,100.0,0.3,120.0,22.3,1018.0
2021-05-17 04:00:00,1170.0,14.0,14.0,100.0,1.2,120.0,20.5,1018.0
2021-05-17 05:00:00,1147.0,14.0,14.0,100.0,0.3,120.0,20.5,1018.0
2021-05-17 06:00:00,954.0,14.0,14.0,100.0,0.7,100.0,18.4,1017.0
2021-05-17 07:00:00,933.0,14.0,14.0,100.0,0.8,80.0,18.4,1017.0
2021-05-17 08:00:00,940.0,14.0,14.0,100.0,1.3,80.0,14.8,1017.0
2021-05-17 09:00:00,947.0,14.0,14.0,100.0,1.6,90.0,18.4,1017.0
2021-05-17 10:00:00,891.0,14.0,14.0,100.0,0.3,80.0,18.4,1017.0
2021-05-17 11:00:00,894.0,14.0,14.0,100.0,1.3,80.0,18.4,1017.0
2021-05-17 12:00:00,906.0,14.0,14.0,100.0,2.5,90.0,22.3,1018.0
2021-05-17 13:00:00,916.0,14.0,14.0,100.0,0.5,90.0,18.4,1018.0
2021-05-17 14:00:00,930.0,15.0,15.0,100.0,0.5,110.0,24.1,1018.0
2021-05-17 15:00:00,946.0,15.0,15.0,100.0,0.3,90.0,22.3,1018.0
2021-05-17 16:00:00,961.0,15.0,15.0,100.0,1.3,120.0,27.7,1018.0
2021-05-17 17:00:00,971.0,16.0,15.0,94.0,1.5,100.0,22.3,1018.0
2021-05-17 18:00:00,979.0,16.0,16.0,100.0,0.3,100.0,22.3,1018.0
2021-05-17 19:00:00,971.0,16.0,16.0,100.0,0.0,100.0,25.9,1018.0
2021-05-17 20:00:00,974.0,17.0,17.0,100.0,0.0,90.0,20.5,1017.0
2021-05-17 21:00:00,1086.0,17.0,17.0,100.0,0.1,80.0,25.9,1017.0
2021-05-17 22:00:00,1133.0,18.0,17.0,94.0,0.0,90.0,25.9,1018.0
2021-05-17 23:00:00,1071.0,18.0,17.0,94.0,0.0,90.0,22.3,1017.0
2021-05-18 00:00:00,1025.0,18.0,17.0,94.0,0.0,90.0,18.4,1017.0
2021-05-18 01:00:00,1003.0,18.0,17.0,94.0,0.0,100.0,24.1,1018.0
2021-05-18 02:00:00,996.0,17.0,17.0,100.0,0.0,100.0,22.3,1018.0
2021-05-18 03:00:00,998.0,17.0,17.0,100.0,0.1,100.0,22.3,1018.0
2021-05-18 04:00:00,999.0,16.0,16.0,100.0,0.0,90.0,16.6,1018.0
2021-05-18 05:00:00,1000.0,16.0,16.0,100.0,0.0,110.0,20.5,1018.0
2021-05-18 06:00:00,988.0,16.0,16.0,100.0,0.0,90.0,20.5,1017.0
2021-05-18 07:00:00,954.0,16.0,16.0,100.0,0.0,100.0,22.3,1017.0
2021-05-18 08:00:00,979.0,16.0,16.0,100.0,0.0,100.0,18.4,1017.0
2021-05-18 09:00:00,1034.0,16.0,16.0,100.0,0.1,110.0,18.4,1017.0
2021-05-18 10:00:00,1015.0,16.0,16.0,100.0,0.7,110.0,16.6,1016.0
2021-05-18 11:00:00,999.0,16.0,16.0,100.0,0.1,110.0,16.6,1016.0
2021-05-18 12:00:00,1001.0,16.0,16.0,100.0,0.1,100.0,20.5,1016.0
2021-05-18 13:00:00,1056.0,16.0,16.0,100.0,0.3,90.0,18.4,1016.0
2021-05-18 14:00:00,1044.0,16.0,16.0,100.0,0.3,100.0,25.9,1016.0
2021-05-18 15:00:00,1119.0,16.0,16.0,100.0,0.3,110.0,22.3,1016.0
2021-05-18 16:00:00,1210.0,17.0,16.0,94.0,0.8,120.0,25.9,1016.0
2021-05-18 17:00:00,1216.0,17.0,17.0,100.0,0.3,120.0,22.3,1015.0
2021-05-18 18:00:00,1212.0,18.0,18.0,100.0,0.7,130.0,22.3,1015.0
