,UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other
17055,2022-12-12 21:00:00,24619.0,24599.0,10995.0,,1057.0,555.0,15466.0,1242.0
17056,2022-12-12 22:00:00,24662.0,24992.0,10995.0,,1452.0,298.0,15468.0,1275.0
17057,2022-12-12 23:00:00,24896.0,25643.0,10993.0,,2608.0,37.0,15746.0,1310.0
17058,2022-12-13 00:00:00,25554.0,26440.0,10993.0,,2744.0,0.0,16169.0,1325.0
17059,2022-12-13 01:00:00,25524.0,25633.0,10994.0,,2547.0,0.0,16877.0,1333.0
17060,2022-12-13 02:00:00,25634.0,24610.0,10993.0,,1579.0,0.0,17313.0,1280.0
17061,2022-12-13 03:00:00,25636.0,22433.0,10989.0,,1132.0,0.0,17150.0,1184.0
17062,2022-12-13 04:00:00,24561.0,20822.0,10990.0,,1117.0,1.0,17726.0,1134.0
17063,2022-12-13 05:00:00,22545.0,19236.0,10993.0,,1015.0,1.0,17899.0,1173.0
17064,2022-12-13 06:00:00,21906.0,18446.0,10996.0,,921.0,1.0,17596.0,1250.0
17065,2022-12-13 07:00:00,22141.0,17170.0,10992.0,,866.0,1.0,17583.0,1205.0
17066,2022-12-13 08:00:00,21422.0,16007.0,10991.0,,850.0,1.0,17572.0,1219.0
17067,2022-12-13 09:00:00,20536.0,15586.0,10995.0,,877.0,1.0,17815.0,1257.0
17068,2022-12-13 10:00:00,20029.0,15952.0,10993.0,,846.0,1.0,17664.0,1235.0
17069,2022-12-13 11:00:00,19825.0,17518.0,10990.0,,869.0,1.0,17258.0,1189.0
17070,2022-12-13 12:00:00,20290.0,18785.0,10990.0,,1529.0,1.0,17399.0,1236.0
17071,2022-12-13 13:00:00,22360.0,21208.0,10989.0,,2481.0,0.0,17393.0,1367.0
17072,2022-12-13 14:00:00,24389.0,21579.0,10987.0,,2661.0,23.0,17758.0,1379.0
17073,2022-12-13 15:00:00,25146.0,20282.0,10986.0,,2106.0,138.0,18309.0,1379.0
17074,2022-12-13 16:00:00,25399.0,19505.0,10985.0,,1694.0,284.0,18265.0,1460.0
17075,2022-12-13 17:00:00,25195.0,20006.0,10986.0,,1251.0,391.0,18599.0,1430.0
17076,2022-12-13 18:00:00,25193.0,19967.0,10980.0,,1127.0,518.0,18694.0,1369.0
17077,2022-12-13 19:00:00,25332.0,19725.0,10973.0,,1130.0,552.0,18720.0,1314.0
17078,2022-12-13 20:00:00,25421.0,19416.0,10969.0,,1100.0,475.0,18851.0,1350.0
17079,2022-12-13 21:00:00,25117.0,19641.0,10942.0,,1121.0,235.0,19367.0,1376.0
17080,2022-12-13 22:00:00,24748.0,20566.0,10969.0,,1413.0,81.0,19659.0,1359.0
17081,2022-12-13 23:00:00,25089.0,21414.0,10963.0,,2626.0,8.0,19673.0,1389.0
17082,2022-12-14 00:00:00,26203.0,21817.0,10961.0,,2739.0,2.0,19820.0,1353.0
17083,2022-12-14 01:00:00,26351.0,21066.0,10963.0,,2441.0,1.0,20194.0,1339.0
17084,2022-12-14 02:00:00,26039.0,20357.0,10964.0,,1930.0,1.0,20364.0,1339.0
17085,2022-12-14 03:00:00,25486.0,19661.0,10959.0,,1331.0,1.0,20268.0,1314.0
17086,2022-12-14 04:00:00,23785.0,17936.0,10951.0,,1234.0,1.0,19875.0,1277.0
17087,2022-12-14 05:00:00,22088.0,16947.0,10950.0,,1190.0,2.0,19402.0,1271.0
17088,2022-12-14 06:00:00,20603.0,16030.0,10957.0,,1145.0,2.0,19018.0,1250.0
17089,2022-12-14 07:00:00,19795.0,15565.0,10954.0,,1146.0,2.0,18999.0,1228.0
17090,2022-12-14 08:00:00,19496.0,14855.0,10949.0,,1134.0,2.0,18692.0,1208.0
17091,2022-12-14 09:00:00,19754.0,14283.0,10958.0,,1114.0,2.0,18404.0,1199.0
17092,2022-12-14 10:00:00,20247.0,14127.0,10962.0,,1133.0,2.0,18290.0,1191.0
17093,2022-12-14 11:00:00,20560.0,14217.0,10963.0,,1131.0,2.0,18062.0,1159.0
17094,2022-12-14 12:00:00,21444.0,16513.0,10963.0,,1151.0,2.0,17916.0,1200.0
17095,2022-12-14 13:00:00,23053.0,18499.0,10961.0,,1874.0,2.0,17816.0,1274.0
17096,2022-12-14 14:00:00,25202.0,20158.0,10960.0,,1417.0,6.0,17321.0,1293.0
17097,2022-12-14 15:00:00,25730.0,19950.0,10956.0,,1224.0,98.0,16942.0,1259.0
17098,2022-12-14 16:00:00,26012.0,20505.0,10954.0,,1213.0,201.0,15575.0,1241.0
17099,2022-12-14 17:00:00,26442.0,20875.0,10956.0,,1203.0,304.0,14879.0,1224.0
17100,2022-12-14 18:00:00,26567.0,22341.0,10959.0,,1185.0,262.0,14043.0,1253.0
17101,2022-12-14 19:00:00,26729.0,23298.0,10962.0,,1187.0,256.0,13036.0,1262.0
17102,2022-12-14 20:00:00,27004.0,22938.0,10968.0,,1166.0,209.0,12832.0,1244.0
17103,2022-12-14 21:00:00,27144.0,22717.0,10973.0,,1143.0,104.0,12784.0,1239.0
17104,2022-12-14 22:00:00,27250.0,23692.0,10978.0,,1457.0,35.0,11761.0,1281.0
17105,2022-12-14 23:00:00,27315.0,24112.0,10989.0,,2774.0,17.0,10729.0,1290.0
17106,2022-12-15 00:00:00,27630.0,26107.0,10994.0,,2957.0,1.0,10011.0,1310.0
17107,2022-12-15 01:00:00,28448.0,27012.0,10993.0,,2530.0,1.0,8798.0,1325.0
17108,2022-12-15 02:00:00,29143.0,27532.0,10995.0,,1800.0,0.0,7809.0,1333.0
17109,2022-12-15 03:00:00,28337.0,25253.0,10997.0,,1277.0,1.0,8323.0,1265.0
17110,2022-12-15 04:00:00,27518.0,23576.0,10995.0,,1163.0,0.0,8572.0,1180.0
17111,2022-12-15 05:00:00,26976.0,21611.0,10990.0,,1132.0,0.0,8531.0,1184.0
17112,2022-12-15 06:00:00,26014.0,20765.0,10985.0,,1053.0,0.0,8483.0,1202.0
17113,2022-12-15 07:00:00,25450.0,18810.0,10983.0,,989.0,0.0,8722.0,1193.0
17114,2022-12-15 08:00:00,25759.0,17859.0,10984.0,,979.0,0.0,9058.0,1191.0
17115,2022-12-15 09:00:00,25773.0,17272.0,10980.0,,942.0,0.0,9876.0,1208.0
17116,2022-12-15 10:00:00,25284.0,16678.0,10979.0,,911.0,0.0,11161.0,1229.0
17117,2022-12-15 11:00:00,25721.0,18016.0,10980.0,,895.0,0.0,11190.0,1233.0
17118,2022-12-15 12:00:00,26384.0,19931.0,10982.0,,1068.0,0.0,11714.0,1275.0
17119,2022-12-15 13:00:00,26962.0,22418.0,10993.0,,2739.0,0.0,12204.0,1313.0
17120,2022-12-15 14:00:00,27921.0,24194.0,10994.0,,2596.0,42.0,13514.0,1393.0
17121,2022-12-15 15:00:00,27869.0,23217.0,10997.0,,1514.0,276.0,15436.0,1369.0
17122,2022-12-15 16:00:00,26863.0,22123.0,10997.0,,1351.0,475.0,17394.0,1291.0
17123,2022-12-15 17:00:00,26188.0,21637.0,10995.0,,1155.0,506.0,19103.0,1298.0
17124,2022-12-15 18:00:00,25586.0,21742.0,10998.0,,1149.0,526.0,19825.0,1307.0
17125,2022-12-15 19:00:00,25585.0,21836.0,10995.0,,1171.0,526.0,20126.0,1302.0
17126,2022-12-15 20:00:00,25466.0,21548.0,10993.0,,1158.0,489.0,20257.0,1303.0
17127,2022-12-15 21:00:00,25082.0,21960.0,10990.0,,1136.0,402.0,19748.0,1298.0
17128,2022-12-15 22:00:00,24999.0,22653.0,10988.0,,1302.0,251.0,19055.0,1346.0
17129,2022-12-15 23:00:00,25065.0,23291.0,10988.0,,2745.0,55.0,18945.0,1347.0
17130,2022-12-16 00:00:00,26394.0,23755.0,10990.0,,2804.0,1.0,19142.0,1407.0
17131,2022-12-16 01:00:00,26551.0,23601.0,10991.0,,2531.0,1.0,19538.0,1446.0
17132,2022-12-16 02:00:00,25807.0,23828.0,10993.0,,1999.0,1.0,19600.0,1353.0
17133,2022-12-16 03:00:00,25467.0,23563.0,10994.0,,1098.0,1.0,19571.0,1323.0
17134,2022-12-16 04:00:00,24545.0,21930.0,10991.0,,1034.0,1.0,19902.0,1375.0
17135,2022-12-16 05:00:00,22788.0,20900.0,10990.0,,990.0,1.0,19765.0,1256.0
17136,2022-12-16 06:00:00,21514.0,19661.0,10992.0,,963.0,1.0,19354.0,1158.0
17137,2022-12-16 07:00:00,20983.0,19289.0,10995.0,,955.0,1.0,18843.0,1150.0
17138,2022-12-16 08:00:00,21549.0,18707.0,10994.0,,955.0,1.0,18849.0,1203.0
17139,2022-12-16 09:00:00,21708.0,17831.0,10994.0,,944.0,1.0,18519.0,1144.0
17140,2022-12-16 10:00:00,21844.0,17751.0,10992.0,,1006.0,1.0,18468.0,1245.0
17141,2022-12-16 11:00:00,22216.0,17855.0,11002.0,,971.0,1.0,18842.0,1246.0
17142,2022-12-16 12:00:00,23019.0,19433.0,11001.0,,1560.0,1.0,19322.0,1236.0
17143,2022-12-16 13:00:00,24185.0,21845.0,11004.0,,2721.0,1.0,18915.0,1294.0
17144,2022-12-16 14:00:00,25765.0,23310.0,11008.0,,2182.0,54.0,19830.0,1422.0
17145,2022-12-16 15:00:00,25908.0,23651.0,11007.0,,1536.0,393.0,19685.0,1344.0
17146,2022-12-16 16:00:00,25354.0,22948.0,11004.0,,1371.0,642.0,20225.0,1356.0
17147,2022-12-16 17:00:00,24933.0,22242.0,10999.0,,1291.0,684.0,20700.0,1283.0
17148,2022-12-16 18:00:00,24902.0,21703.0,11000.0,,1282.0,695.0,20713.0,1270.0
17149,2022-12-16 19:00:00,24861.0,21233.0,10999.0,,1297.0,637.0,20718.0,1220.0
17150,2022-12-16 20:00:00,24768.0,21078.0,11001.0,,1142.0,605.0,20856.0,1230.0
17151,2022-12-16 21:00:00,24421.0,20637.0,10994.0,,1133.0,510.0,21175.0,1273.0
17152,2022-12-16 22:00:00,24514.0,20545.0,10995.0,,1619.0,293.0,21447.0,1332.0
17153,2022-12-16 23:00:00,24815.0,21700.0,10991.0,,2064.0,40.0,21553.0,1338.0
17154,2022-12-17 00:00:00,25235.0,22499.0,10991.0,,2378.0,1.0,21668.0,1321.0
17155,2022-12-17 01:00:00,25055.0,21941.0,10992.0,,1952.0,1.0,21797.0,1298.0
17156,2022-12-17 02:00:00,24897.0,21092.0,10993.0,,1803.0,1.0,21524.0,1260.0
17157,2022-12-17 03:00:00,24382.0,21409.0,10992.0,,960.0,1.0,21580.0,1233.0
17158,2022-12-17 04:00:00,23484.0,20456.0,10995.0,,816.0,1.0,21228.0,1247.0
17159,2022-12-17 05:00:00,22783.0,19799.0,10995.0,,765.0,1.0,20491.0,1231.0
17160,2022-12-17 06:00:00,22288.0,18532.0,10975.0,,729.0,1.0,19537.0,1202.0
17161,2022-12-17 07:00:00,21860.0,17844.0,10988.0,,735.0,1.0,18614.0,1213.0
17162,2022-12-17 08:00:00,21985.0,16989.0,10985.0,,728.0,1.0,18426.0,1163.0
17163,2022-12-17 09:00:00,22113.0,16360.0,10985.0,,746.0,0.0,18264.0,1214.0
17164,2022-12-17 10:00:00,22394.0,16034.0,10989.0,,752.0,0.0,18011.0,1227.0
17165,2022-12-17 11:00:00,22854.0,16203.0,10990.0,,782.0,0.0,18249.0,1172.0
17166,2022-12-17 12:00:00,23089.0,16992.0,10996.0,,831.0,0.0,18448.0,1188.0
17167,2022-12-17 13:00:00,23202.0,19147.0,10996.0,,853.0,0.0,18773.0,1187.0
17168,2022-12-17 14:00:00,24112.0,20328.0,10995.0,,886.0,30.0,19459.0,1222.0
17169,2022-12-17 15:00:00,24857.0,21453.0,10993.0,,906.0,316.0,19881.0,1315.0
17170,2022-12-17 16:00:00,25169.0,21097.0,10998.0,,948.0,578.0,20317.0,1359.0
17171,2022-12-17 17:00:00,24968.0,20818.0,10999.0,,982.0,714.0,20732.0,1340.0
17172,2022-12-17 18:00:00,25236.0,19646.0,10998.0,,926.0,684.0,20665.0,1276.0
17173,2022-12-17 19:00:00,25384.0,18503.0,10995.0,,898.0,608.0,20451.0,1292.0
17174,2022-12-17 20:00:00,24798.0,18582.0,10994.0,,855.0,524.0,20779.0,1280.0
17175,2022-12-17 21:00:00,24258.0,18278.0,11001.0,,902.0,481.0,20892.0,1279.0
17176,2022-12-17 22:00:00,24372.0,19265.0,10995.0,,1044.0,263.0,20741.0,1296.0
17177,2022-12-17 23:00:00,25008.0,20745.0,10994.0,,2041.0,65.0,20911.0,1309.0
17178,2022-12-18 00:00:00,26310.0,22061.0,10996.0,,2411.0,0.0,21252.0,1317.0
17179,2022-12-18 01:00:00,27170.0,22387.0,10996.0,,1716.0,0.0,21047.0,1365.0
17180,2022-12-18 02:00:00,27068.0,21673.0,10996.0,,1657.0,0.0,20875.0,1356.0
17181,2022-12-18 03:00:00,27377.0,22044.0,10993.0,,1230.0,0.0,20158.0,1345.0
17182,2022-12-18 04:00:00,26679.0,21237.0,10993.0,,988.0,0.0,19421.0,1353.0
17183,2022-12-18 05:00:00,26272.0,20868.0,10995.0,,935.0,0.0,18207.0,1250.0
17184,2022-12-18 06:00:00,25801.0,21254.0,10996.0,,793.0,0.0,16727.0,1233.0
17185,2022-12-18 07:00:00,25603.0,21411.0,10993.0,,778.0,0.0,15729.0,1251.0
17186,2022-12-18 08:00:00,26015.0,20589.0,10996.0,,792.0,1.0,15157.0,1231.0
17187,2022-12-18 09:00:00,26650.0,21185.0,10993.0,,801.0,1.0,13827.0,1206.0
17188,2022-12-18 10:00:00,27233.0,21726.0,10994.0,,791.0,0.0,13064.0,1232.0
17189,2022-12-18 11:00:00,28098.0,21953.0,10995.0,,818.0,0.0,12325.0,1205.0
17190,2022-12-18 12:00:00,28815.0,23659.0,10995.0,,884.0,0.0,11859.0,1208.0
17191,2022-12-18 13:00:00,29055.0,25883.0,10997.0,,1056.0,0.0,11563.0,1303.0
17192,2022-12-18 14:00:00,29547.0,27561.0,10995.0,,1101.0,65.0,11004.0,1350.0
17193,2022-12-18 15:00:00,30020.0,27621.0,10991.0,,1110.0,556.0,9909.0,1334.0
17194,2022-12-18 16:00:00,30387.0,27423.0,10989.0,,1106.0,955.0,8166.0,1310.0
17195,2022-12-18 17:00:00,30245.0,27179.0,10990.0,,1107.0,1045.0,6724.0,1298.0
17196,2022-12-18 18:00:00,29941.0,26759.0,10986.0,,1057.0,1033.0,5809.0,1285.0
17197,2022-12-18 19:00:00,29518.0,26402.0,10981.0,,1044.0,1034.0,5443.0,1214.0
17198,2022-12-18 20:00:00,29541.0,25393.0,10981.0,,1038.0,1068.0,5171.0,1117.0
17199,2022-12-18 21:00:00,29802.0,25538.0,10984.0,,1031.0,1048.0,4843.0,1097.0
17200,2022-12-18 22:00:00,29799.0,27005.0,10985.0,,1227.0,653.0,4460.0,1107.0
17201,2022-12-18 23:00:00,29859.0,30428.0,10983.0,,2671.0,88.0,4236.0,1113.0
17202,2022-12-19 00:00:00,31065.0,32773.0,10983.0,,3228.0,0.0,4567.0,1192.0
17203,2022-12-19 01:00:00,31696.0,32925.0,10985.0,,2706.0,0.0,5606.0,1226.0
17204,2022-12-19 02:00:00,32309.0,33389.0,10989.0,,1667.0,0.0,6249.0,1240.0
17205,2022-12-19 03:00:00,32246.0,32714.0,10983.0,,1214.0,0.0,5850.0,1251.0
17206,2022-12-19 04:00:00,31907.0,31504.0,10985.0,,1198.0,0.0,5244.0,1255.0
17207,2022-12-19 05:00:00,30307.0,30601.0,10986.0,,1138.0,0.0,4825.0,1244.0
17208,2022-12-19 06:00:00,30002.0,28390.0,10980.0,,800.0,0.0,4844.0,1241.0
17209,2022-12-19 07:00:00,29776.0,27866.0,10985.0,,704.0,0.0,5163.0,1252.0
17210,2022-12-19 08:00:00,29608.0,27199.0,10986.0,,699.0,0.0,5721.0,1254.0
17211,2022-12-19 09:00:00,29667.0,26266.0,10990.0,,694.0,0.0,6736.0,1226.0
17212,2022-12-19 10:00:00,30293.0,25637.0,10986.0,,693.0,0.0,7600.0,1146.0
17213,2022-12-19 11:00:00,31041.0,26507.0,10986.0,,696.0,0.0,8136.0,1154.0
17214,2022-12-19 12:00:00,32289.0,29111.0,10984.0,,1074.0,0.0,8319.0,1194.0
17215,2022-12-19 13:00:00,33132.0,31341.0,10983.0,,2520.0,0.0,8732.0,1261.0
17216,2022-12-19 14:00:00,34432.0,33036.0,10985.0,,2724.0,8.0,9068.0,1320.0
17217,2022-12-19 15:00:00,35092.0,33786.0,10980.0,,1750.0,159.0,9014.0,1320.0
17218,2022-12-19 16:00:00,35542.0,33661.0,10981.0,,1162.0,450.0,8427.0,1304.0
17219,2022-12-19 17:00:00,34713.0,34387.0,10977.0,,1407.0,585.0,7225.0,1284.0
17220,2022-12-19 18:00:00,34265.0,33704.0,10986.0,,1130.0,650.0,6034.0,1312.0
17221,2022-12-19 19:00:00,34226.0,33405.0,10987.0,,1098.0,671.0,5546.0,1277.0
17222,2022-12-19 20:00:00,34336.0,32951.0,10985.0,,1036.0,590.0,4754.0,1268.0
17223,2022-12-19 21:00:00,34635.0,33597.0,10983.0,,1032.0,342.0,4627.0,1264.0
17224,2022-12-19 22:00:00,35128.0,33809.0,10981.0,,1330.0,145.0,4786.0,1254.0
17225,2022-12-19 23:00:00,35168.0,34482.0,10981.0,,3132.0,11.0,4906.0,1310.0
17226,2022-12-20 00:00:00,35398.0,35611.0,10982.0,,3233.0,0.0,5693.0,1238.0
17227,2022-12-20 01:00:00,34431.0,34783.0,10985.0,,2901.0,0.0,7691.0,1252.0
17228,2022-12-20 02:00:00,34640.0,33129.0,10979.0,,2298.0,0.0,8813.0,1292.0
17229,2022-12-20 03:00:00,33554.0,31333.0,10979.0,,1352.0,0.0,10277.0,1295.0
17230,2022-12-20 04:00:00,32446.0,29987.0,9753.0,,990.0,0.0,11502.0,1339.0
17231,2022-12-20 05:00:00,31119.0,27632.0,9540.0,,906.0,1.0,11694.0,1284.0
17232,2022-12-20 06:00:00,30254.0,25400.0,9540.0,,875.0,1.0,11852.0,1244.0
17233,2022-12-20 07:00:00,29756.0,23613.0,9541.0,,939.0,1.0,11514.0,1227.0
17234,2022-12-20 08:00:00,29471.0,23728.0,9540.0,,947.0,0.0,10974.0,1211.0
17235,2022-12-20 09:00:00,29177.0,24154.0,9539.0,,951.0,0.0,10653.0,1183.0
17236,2022-12-20 10:00:00,29440.0,24186.0,9540.0,,907.0,0.0,10778.0,1185.0
17237,2022-12-20 11:00:00,30104.0,24774.0,9541.0,,905.0,0.0,11554.0,1225.0
17238,2022-12-20 12:00:00,31002.0,26386.0,9541.0,,962.0,0.0,11704.0,1236.0
17239,2022-12-20 13:00:00,32564.0,29324.0,9539.0,,2079.0,0.0,10800.0,1245.0
17240,2022-12-20 14:00:00,34523.0,31567.0,9541.0,,1971.0,23.0,9795.0,1242.0
17241,2022-12-20 15:00:00,33875.0,32272.0,9541.0,,2434.0,195.0,9380.0,1228.0
17242,2022-12-20 16:00:00,33026.0,32167.0,9540.0,,2466.0,569.0,8602.0,1240.0
17243,2022-12-20 17:00:00,32670.0,31906.0,9537.0,,2034.0,842.0,7910.0,1228.0
17244,2022-12-20 18:00:00,32405.0,31505.0,9535.0,,1305.0,979.0,7402.0,1220.0
17245,2022-12-20 19:00:00,31745.0,30384.0,9538.0,,1107.0,1014.0,7683.0,1253.0
17246,2022-12-20 20:00:00,31740.0,28948.0,9539.0,,1032.0,1016.0,7478.0,1212.0
17247,2022-12-20 21:00:00,31511.0,29855.0,9535.0,,1056.0,955.0,6771.0,1183.0
17248,2022-12-20 22:00:00,31790.0,31360.0,9533.0,,1257.0,567.0,5845.0,1237.0
17249,2022-12-20 23:00:00,32084.0,32726.0,9534.0,,2652.0,63.0,5333.0,1235.0
17250,2022-12-21 00:00:00,34057.0,34061.0,9537.0,,3095.0,0.0,5571.0,1237.0
17251,2022-12-21 01:00:00,34425.0,34855.0,9538.0,,2592.0,0.0,5862.0,1240.0
17252,2022-12-21 02:00:00,34306.0,34679.0,9538.0,,2107.0,0.0,5860.0,1255.0
17253,2022-12-21 03:00:00,33671.0,34694.0,9535.0,,1757.0,0.0,5787.0,1255.0
17254,2022-12-21 04:00:00,32931.0,34694.0,9536.0,,1310.0,0.0,5275.0,1233.0
17255,2022-12-21 05:00:00,30805.0,33968.0,9532.0,,1231.0,0.0,4681.0,1210.0
17256,2022-12-21 06:00:00,29262.0,33482.0,9532.0,,875.0,0.0,3879.0,1197.0
17257,2022-12-21 07:00:00,28565.0,31732.0,9532.0,,794.0,0.0,3261.0,1160.0
17258,2022-12-21 08:00:00,28713.0,31738.0,9534.0,,802.0,0.0,2726.0,1135.0
17259,2022-12-21 09:00:00,28752.0,31274.0,9533.0,,793.0,0.0,2698.0,1103.0
17260,2022-12-21 10:00:00,29240.0,31127.0,9534.0,,752.0,0.0,2636.0,1121.0
17261,2022-12-21 11:00:00,29834.0,32299.0,9537.0,,856.0,0.0,3164.0,1164.0
17262,2022-12-21 12:00:00,30885.0,34660.0,9532.0,,1613.0,0.0,3341.0,1191.0
17263,2022-12-21 13:00:00,32381.0,36938.0,9536.0,,2806.0,0.0,3748.0,1203.0
17264,2022-12-21 14:00:00,34017.0,38094.0,9536.0,,2687.0,27.0,4312.0,1188.0
17265,2022-12-21 15:00:00,34673.0,37550.0,9536.0,,2068.0,306.0,4359.0,1212.0
17266,2022-12-21 16:00:00,33974.0,36747.0,9538.0,,1260.0,613.0,4407.0,1207.0
17267,2022-12-21 17:00:00,32909.0,35312.0,9540.0,,1005.0,738.0,4451.0,1264.0
17268,2022-12-21 18:00:00,32641.0,33911.0,9535.0,,1023.0,806.0,3943.0,1310.0
17269,2022-12-21 19:00:00,32628.0,32211.0,9533.0,,1066.0,787.0,4090.0,1327.0
17270,2022-12-21 20:00:00,32439.0,32305.0,9531.0,,1087.0,657.0,3928.0,1227.0
17271,2022-12-21 21:00:00,32230.0,32059.0,9532.0,,1092.0,398.0,4098.0,1346.0
17272,2022-12-21 22:00:00,32376.0,32611.0,9532.0,,1169.0,120.0,4427.0,1380.0
17273,2022-12-21 23:00:00,32443.0,33704.0,9529.0,,2067.0,14.0,4386.0,1231.0
17274,2022-12-22 00:00:00,32935.0,35090.0,9532.0,,2329.0,0.0,4360.0,1237.0
17275,2022-12-22 01:00:00,32899.0,35274.0,9529.0,,1753.0,0.0,5292.0,1224.0
17276,2022-12-22 02:00:00,31967.0,32605.0,9530.0,,1210.0,0.0,7462.0,1160.0
17277,2022-12-22 03:00:00,31521.0,29631.0,9533.0,,1109.0,0.0,10093.0,1099.0
17278,2022-12-22 04:00:00,30733.0,28155.0,9535.0,,1060.0,0.0,11950.0,1121.0
17279,2022-12-22 05:00:00,29548.0,25666.0,9539.0,,975.0,0.0,13138.0,1163.0
17280,2022-12-22 06:00:00,28128.0,21936.0,9545.0,,909.0,0.0,14618.0,1213.0
17281,2022-12-22 07:00:00,27084.0,18862.0,9539.0,,902.0,0.0,15748.0,1199.0
17282,2022-12-22 08:00:00,25316.0,18918.0,9533.0,,929.0,0.0,16284.0,1135.0
17283,2022-12-22 09:00:00,23954.0,19762.0,9529.0,,935.0,0.0,16725.0,1049.0
17284,2022-12-22 10:00:00,24292.0,20086.0,9529.0,,943.0,0.0,17006.0,1068.0
17285,2022-12-22 11:00:00,26100.0,19720.0,9533.0,,950.0,0.0,17052.0,1104.0
17286,2022-12-22 12:00:00,27738.0,21056.0,9531.0,,935.0,0.0,16995.0,1139.0
17287,2022-12-22 13:00:00,28878.0,22255.0,9531.0,,992.0,1.0,17352.0,1126.0
17288,2022-12-22 14:00:00,29986.0,23725.0,9529.0,,1056.0,4.0,17444.0,1126.0
17289,2022-12-22 15:00:00,30956.0,23857.0,9530.0,,1030.0,63.0,17689.0,1127.0
17290,2022-12-22 16:00:00,31895.0,24173.0,9529.0,,1025.0,180.0,17639.0,1130.0
17291,2022-12-22 17:00:00,32511.0,24018.0,9531.0,,1017.0,234.0,17544.0,1128.0
17292,2022-12-22 18:00:00,32607.0,22941.0,9531.0,,1042.0,302.0,17873.0,1149.0
17293,2022-12-22 19:00:00,32590.0,22636.0,9526.0,,1034.0,282.0,18392.0,1165.0
17294,2022-12-22 20:00:00,32654.0,22186.0,9530.0,,1021.0,242.0,19052.0,1123.0
17295,2022-12-22 21:00:00,32558.0,22671.0,9531.0,,1046.0,202.0,19446.0,1125.0
17296,2022-12-22 22:00:00,32550.0,23657.0,9531.0,,1208.0,104.0,19765.0,1130.0
17297,2022-12-22 23:00:00,32840.0,24866.0,9530.0,,2516.0,21.0,19971.0,1144.0
17298,2022-12-23 00:00:00,33723.0,26470.0,9527.0,,2664.0,0.0,20072.0,1144.0
17299,2022-12-23 01:00:00,34479.0,26494.0,9527.0,,2370.0,0.0,20070.0,1144.0
17300,2022-12-23 02:00:00,35015.0,26601.0,9613.0,,1765.0,0.0,19809.0,1153.0
17301,2022-12-23 03:00:00,35209.0,26614.0,9662.0,,1365.0,0.0,19717.0,1180.0
17302,2022-12-23 04:00:00,34308.0,26617.0,9710.0,,1195.0,0.0,19865.0,1234.0
17303,2022-12-23 05:00:00,33025.0,27394.0,9750.0,,1149.0,0.0,20155.0,1221.0
17304,2022-12-23 06:00:00,32223.0,28127.0,9782.0,,1117.0,0.0,19875.0,1157.0
17305,2022-12-23 07:00:00,30435.0,27305.0,9956.0,,1115.0,0.0,19911.0,1130.0
17306,2022-12-23 08:00:00,30086.0,27234.0,10054.0,,1120.0,0.0,20308.0,1082.0
17307,2022-12-23 09:00:00,30371.0,26169.0,10053.0,,1116.0,0.0,20850.0,1078.0
17308,2022-12-23 10:00:00,30903.0,26583.0,10039.0,,1122.0,0.0,20983.0,1079.0
17309,2022-12-23 11:00:00,31232.0,28909.0,10041.0,,1124.0,0.0,20846.0,1093.0
17310,2022-12-23 12:00:00,32069.0,31472.0,10030.0,,1238.0,0.0,20651.0,1126.0
17311,2022-12-23 13:00:00,33347.0,34154.0,10170.0,,2004.0,0.0,19980.0,1164.0
17312,2022-12-23 14:00:00,35083.0,34539.0,10115.0,,2665.0,30.0,20412.0,1310.0
17313,2022-12-23 15:00:00,35589.0,33952.0,10186.0,,2678.0,328.0,20100.0,1296.0
17314,2022-12-23 16:00:00,35710.0,35002.0,10235.0,,2289.0,629.0,20131.0,1162.0
17315,2022-12-23 17:00:00,35751.0,35405.0,10304.0,,2000.0,779.0,20189.0,1143.0
17316,2022-12-23 18:00:00,35728.0,35435.0,10302.0,,1330.0,852.0,20442.0,1029.0
17317,2022-12-23 19:00:00,35741.0,35732.0,10311.0,,1334.0,866.0,19659.0,919.0
17318,2022-12-23 20:00:00,35780.0,35665.0,10328.0,,1313.0,829.0,19538.0,929.0
17319,2022-12-23 21:00:00,35845.0,35427.0,10321.0,,1314.0,691.0,19588.0,939.0
17320,2022-12-23 22:00:00,36253.0,36127.0,10396.0,,1230.0,408.0,19737.0,1038.0
17321,2022-12-23 23:00:00,36472.0,36422.0,10590.0,,2178.0,93.0,19614.0,1145.0
17322,2022-12-24 00:00:00,36867.0,37872.0,10602.0,,3386.0,0.0,19965.0,1196.0
17323,2022-12-24 01:00:00,36750.0,37561.0,10599.0,,3493.0,0.0,19131.0,1132.0
17324,2022-12-24 02:00:00,36045.0,37198.0,10590.0,,3322.0,0.0,18371.0,1122.0
17325,2022-12-24 03:00:00,36036.0,37387.0,10594.0,,2362.0,0.0,18870.0,1197.0
17326,2022-12-24 04:00:00,36239.0,38073.0,10563.0,,1358.0,0.0,18626.0,1115.0
17327,2022-12-24 05:00:00,35484.0,37344.0,10558.0,,1352.0,0.0,17286.0,1027.0
