UTC Time at End of Hour,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2022-06-23 06:00:00,5785.0,20.0,15.0,73.0,0.0,0.0,0.0,1018.0
2022-06-23 07:00:00,7313.0,20.0,13.9,68.0,0.0,0.0,0.0,1018.0
2022-06-23 08:00:00,8122.0,19.0,14.1,73.0,0.0,200.0,5.4,1018.0
2022-06-23 09:00:00,8363.0,19.0,14.1,73.0,0.0,200.0,5.4,1018.0
2022-06-23 10:00:00,8717.0,18.0,15.1,83.0,0.0,0.0,0.0,1018.0
2022-06-23 11:00:00,8993.0,17.0,16.0,94.0,0.0,100.0,5.4,1018.0
2022-06-23 12:00:00,8667.0,18.0,17.0,94.0,0.0,180.0,5.4,1019.0
2022-06-23 13:00:00,7511.0,25.0,18.0,65.0,0.0,0.0,0.0,1019.0
2022-06-23 14:00:00,5914.0,25.0,18.0,65.0,0.0,0.0,0.0,1018.0
2022-06-23 15:00:00,6136.0,28.0,18.1,55.0,0.0,180.0,5.4,1018.0
2022-06-23 16:00:00,8418.0,29.0,16.9,48.0,0.0,220.0,11.2,1017.0
2022-06-23 17:00:00,9855.0,31.0,15.8,40.0,0.0,190.0,16.6,1017.0
2022-06-23 18:00:00,10648.0,31.0,15.0,38.0,0.0,220.0,18.4,1017.0
2022-06-23 19:00:00,11716.0,31.0,15.0,38.0,0.0,220.0,18.4,1016.0
2022-06-23 20:00:00,12725.0,31.0,15.0,38.0,0.0,190.0,24.1,1016.0
2022-06-23 21:00:00,12743.0,31.0,15.8,40.0,0.0,210.0,20.5,1015.0
2022-06-23 22:00:00,12118.0,29.0,18.2,52.0,0.0,210.0,18.4,1015.0
2022-06-23 23:00:00,10831.0,29.0,18.2,52.0,0.0,210.0,18.4,1014.0
2022-06-24 00:00:00,9666.0,28.0,18.1,55.0,0.0,190.0,18.4,1014.0
2022-06-24 01:00:00,8401.0,26.0,17.9,61.0,0.0,160.0,13.0,1014.0
2022-06-24 02:00:00,7961.0,22.0,19.0,83.0,0.0,170.0,7.6,1015.0
2022-06-24 03:00:00,9178.0,21.0,18.9,88.0,0.0,180.0,11.2,1015.0
2022-06-24 04:00:00,10392.0,21.0,18.9,88.0,0.0,180.0,11.2,1015.0
2022-06-24 05:00:00,10779.0,20.0,19.0,94.0,0.0,170.0,9.4,1015.0
2022-06-24 06:00:00,11119.0,19.0,19.0,100.0,0.0,150.0,7.6,1014.0
2022-06-24 07:00:00,11254.0,19.0,19.0,100.0,0.0,0.0,0.0,1015.0
2022-06-24 08:00:00,10879.0,21.0,20.0,94.0,0.0,160.0,9.4,1015.0
2022-06-24 09:00:00,10235.0,21.0,20.0,94.0,0.0,160.0,9.4,1015.0
2022-06-24 10:00:00,9720.0,22.0,19.9,88.0,0.0,180.0,14.8,1016.0
2022-06-24 11:00:00,10069.0,20.0,20.0,100.0,0.0,190.0,14.8,1016.0
2022-06-24 12:00:00,10657.0,20.0,20.0,100.0,0.3,160.0,16.6,1017.0
2022-06-24 13:00:00,10222.0,20.0,20.0,100.0,1.0,170.0,24.1,1016.0
2022-06-24 14:00:00,9323.0,20.0,20.0,100.0,0.5,90.0,9.4,1016.0
2022-06-24 15:00:00,9516.0,21.0,21.0,100.0,0.0,180.0,16.6,1016.0
2022-06-24 16:00:00,10656.0,22.0,21.0,94.0,0.8,170.0,18.4,1017.0
2022-06-24 17:00:00,11533.0,22.0,19.9,88.0,0.0,160.0,22.3,1016.0
2022-06-24 18:00:00,12592.0,22.0,19.9,88.0,0.2,160.0,22.3,1015.0
2022-06-24 19:00:00,12872.0,24.0,20.9,83.0,0.0,160.0,24.1,1014.0
2022-06-24 20:00:00,13160.0,26.0,21.0,74.0,0.0,170.0,20.5,1014.0
2022-06-24 21:00:00,12929.0,27.0,21.1,70.0,0.0,180.0,20.5,1014.0
2022-06-24 22:00:00,12430.0,25.0,18.0,65.0,0.0,140.0,18.4,1014.0
2022-06-24 23:00:00,12534.0,25.0,18.0,65.0,0.0,140.0,18.4,1013.0
2022-06-25 00:00:00,13268.0,25.0,18.0,65.0,0.0,150.0,24.1,1013.0
2022-06-25 01:00:00,13520.0,24.0,19.1,74.0,0.0,160.0,20.5,1013.0
2022-06-25 02:00:00,13309.0,22.0,19.9,88.0,0.0,160.0,14.8,1013.0
2022-06-25 03:00:00,12692.0,22.0,19.0,83.0,0.6,140.0,22.3,1013.0
2022-06-25 04:00:00,13591.0,22.0,19.0,83.0,1.3,140.0,22.3,1012.0
2022-06-25 05:00:00,13199.0,23.0,19.0,78.0,0.2,150.0,16.6,1012.0
2022-06-25 06:00:00,12606.0,23.0,18.1,74.0,0.4,110.0,20.5,1012.0
2022-06-25 07:00:00,11236.0,22.0,18.0,78.0,1.2,100.0,20.5,1011.0
2022-06-25 08:00:00,11127.0,21.0,18.9,88.0,1.9,120.0,25.9,1011.0
2022-06-25 09:00:00,11837.0,21.0,18.9,88.0,0.2,120.0,25.9,1011.0
2022-06-25 10:00:00,11283.0,20.0,19.0,94.0,0.0,120.0,22.3,1010.0
2022-06-25 11:00:00,11008.0,20.0,20.0,100.0,1.3,120.0,16.6,1011.0
2022-06-25 12:00:00,10708.0,20.0,20.0,100.0,1.5,130.0,16.6,1011.0
2022-06-25 13:00:00,9545.0,21.0,20.0,94.0,0.3,100.0,9.4,1011.0
2022-06-25 14:00:00,8379.0,21.0,20.0,94.0,0.0,100.0,9.4,1011.0
2022-06-25 15:00:00,6711.0,22.0,22.0,100.0,0.0,140.0,13.0,1011.0
2022-06-25 16:00:00,7721.0,24.0,23.0,94.0,0.0,140.0,11.2,1012.0
2022-06-25 17:00:00,8779.0,27.0,25.0,89.0,0.0,290.0,13.0,1012.0
2022-06-25 18:00:00,9979.0,27.0,25.0,89.0,0.0,290.0,13.0,1012.0
2022-06-25 19:00:00,11470.0,25.0,24.0,94.0,0.0,300.0,13.0,1012.0
2022-06-25 20:00:00,12642.0,25.0,24.0,94.0,0.0,340.0,24.1,1014.0
2022-06-25 21:00:00,13259.0,26.0,23.1,84.0,0.0,300.0,9.4,1014.0
2022-06-25 22:00:00,13808.0,27.0,24.1,84.0,0.0,290.0,5.4,1014.0
2022-06-25 23:00:00,13890.0,27.0,24.1,84.0,0.0,290.0,5.4,1014.0
2022-06-26 00:00:00,13676.0,27.0,24.1,84.0,0.0,230.0,9.4,1015.0
2022-06-26 01:00:00,12905.0,25.0,25.0,100.0,3.0,340.0,14.8,1016.0
2022-06-26 02:00:00,12580.0,24.0,20.9,83.0,0.0,340.0,20.5,1017.0
2022-06-26 03:00:00,12668.0,24.0,20.9,83.0,0.0,340.0,20.5,1018.0
2022-06-26 04:00:00,14622.0,22.0,19.9,88.0,0.0,350.0,18.4,1018.0
2022-06-26 05:00:00,14227.0,21.0,18.9,88.0,0.0,340.0,14.8,1019.0
2022-06-26 06:00:00,13204.0,21.0,18.0,83.0,0.0,320.0,20.5,1019.0
2022-06-26 07:00:00,12644.0,18.0,13.1,73.0,0.0,320.0,20.5,1020.0
2022-06-26 08:00:00,12691.0,18.0,13.1,73.0,0.0,320.0,20.5,1021.0
2022-06-26 09:00:00,13261.0,16.0,12.0,77.0,0.0,330.0,13.0,1021.0
2022-06-26 10:00:00,13340.0,15.0,12.0,82.0,0.0,300.0,11.2,1021.0
2022-06-26 11:00:00,13448.0,14.0,13.0,94.0,0.0,270.0,9.4,1022.0
2022-06-26 12:00:00,12362.0,18.0,13.1,73.0,0.0,280.0,14.8,1022.0
2022-06-26 13:00:00,11985.0,18.0,13.1,73.0,0.0,280.0,14.8,1023.0
2022-06-26 14:00:00,13088.0,19.0,12.0,64.0,0.0,320.0,24.1,1024.0
2022-06-26 15:00:00,13472.0,20.0,12.0,60.0,0.0,340.0,24.1,1024.0
2022-06-26 16:00:00,13755.0,21.0,11.9,56.0,0.0,320.0,22.3,1024.0
2022-06-26 17:00:00,14158.0,22.0,10.2,47.0,0.0,320.0,20.5,1024.0
2022-06-26 18:00:00,15105.0,22.0,10.2,47.0,0.0,320.0,20.5,1024.0
2022-06-26 19:00:00,16111.0,23.0,10.1,44.0,0.0,310.0,29.5,1023.0
2022-06-26 20:00:00,16722.0,24.0,9.2,39.0,0.0,350.0,29.5,1023.0
2022-06-26 21:00:00,17432.0,24.0,9.9,41.0,0.0,310.0,24.1,1023.0
2022-06-26 22:00:00,17755.0,24.0,9.2,39.0,0.0,310.0,24.1,1023.0
2022-06-26 23:00:00,17671.0,24.0,9.2,39.0,0.0,310.0,24.1,1023.0
2022-06-27 00:00:00,16624.0,24.0,9.2,39.0,0.0,340.0,18.4,1022.0
2022-06-27 01:00:00,15036.0,21.0,9.9,49.0,0.0,310.0,9.4,1023.0
2022-06-27 02:00:00,10830.0,19.0,8.9,52.0,0.0,320.0,11.2,1024.0
2022-06-27 03:00:00,8716.0,19.0,8.9,52.0,0.0,320.0,11.2,1024.0
2022-06-27 04:00:00,8399.0,17.0,9.9,63.0,0.0,300.0,7.6,1025.0
2022-06-27 05:00:00,8491.0,16.0,10.1,68.0,0.0,310.0,9.4,1025.0
2022-06-27 06:00:00,8299.0,16.0,10.1,68.0,0.0,310.0,9.4,1025.0
2022-06-27 07:00:00,8149.0,13.0,10.0,82.0,0.0,300.0,9.4,1025.0
2022-06-27 08:00:00,7555.0,13.0,10.0,82.0,0.0,300.0,9.4,1025.0
2022-06-27 09:00:00,6863.0,12.0,11.1,94.0,0.0,260.0,9.4,1026.0
2022-06-27 10:00:00,6533.0,12.0,10.1,88.0,0.0,290.0,9.4,1026.0
2022-06-27 11:00:00,6181.0,11.0,10.1,94.0,0.0,280.0,9.4,1026.0
2022-06-27 12:00:00,6185.0,17.0,12.9,77.0,0.0,280.0,5.4,1026.0
2022-06-27 13:00:00,5679.0,17.0,12.9,77.0,0.0,340.0,5.4,1027.0
2022-06-27 14:00:00,4880.0,20.0,11.0,56.0,0.0,0.0,0.0,1027.0
2022-06-27 15:00:00,4628.0,22.0,12.0,53.0,2.0,240.0,5.4,1027.0
2022-06-27 16:00:00,5700.0,25.0,10.1,39.0,0.0,310.0,9.4,1026.0
2022-06-27 17:00:00,5366.0,26.0,10.2,37.0,0.0,290.0,13.0,1026.0
2022-06-27 18:00:00,4793.0,27.0,8.9,32.0,0.0,0.0,0.0,1025.0
2022-06-27 19:00:00,4776.0,27.0,8.9,32.0,0.0,0.0,0.0,1025.0
2022-06-27 20:00:00,4672.0,27.0,8.9,32.0,0.0,230.0,7.6,1024.0
2022-06-27 21:00:00,4451.0,27.0,9.8,34.0,0.0,0.0,0.0,1024.0
2022-06-27 22:00:00,4018.0,27.0,9.8,34.0,0.0,0.0,0.0,1024.0
2022-06-27 23:00:00,3792.0,27.0,11.1,37.0,0.0,270.0,11.2,1023.0
2022-06-28 00:00:00,3665.0,26.0,11.0,39.0,0.0,240.0,11.2,1023.0
2022-06-28 01:00:00,3403.0,22.0,12.0,53.0,0.0,230.0,13.0,1023.0
2022-06-28 02:00:00,3828.0,20.0,12.0,60.0,0.0,210.0,11.2,1023.0
2022-06-28 03:00:00,5701.0,20.0,12.0,60.0,0.0,210.0,11.2,1024.0
2022-06-28 04:00:00,7834.0,19.0,12.0,64.0,0.0,220.0,11.2,1024.0
2022-06-28 05:00:00,9119.0,19.0,12.0,64.0,0.0,230.0,13.0,1024.0
2022-06-28 06:00:00,9876.0,17.0,12.9,77.0,0.0,240.0,11.2,1023.0
2022-06-28 07:00:00,10454.0,16.0,12.9,82.0,0.0,230.0,13.0,1023.0
2022-06-28 08:00:00,10830.0,16.0,12.9,82.0,0.0,230.0,13.0,1023.0
2022-06-28 09:00:00,11231.0,15.0,12.0,82.0,0.0,220.0,11.2,1023.0
2022-06-28 10:00:00,11088.0,15.0,12.0,82.0,0.0,240.0,9.4,1023.0
2022-06-28 11:00:00,11314.0,16.0,12.9,82.0,0.0,240.0,11.2,1024.0
2022-06-28 12:00:00,11373.0,19.0,13.0,68.0,0.0,220.0,11.2,1024.0
2022-06-28 13:00:00,9942.0,19.0,13.0,68.0,0.0,220.0,11.2,1024.0
2022-06-28 14:00:00,8419.0,22.0,13.1,57.0,0.0,230.0,18.4,1023.0
2022-06-28 15:00:00,8811.0,24.0,12.9,50.0,0.0,240.0,22.3,1023.0
2022-06-28 16:00:00,9723.0,26.0,12.1,42.0,0.0,220.0,24.1,1022.0
2022-06-28 17:00:00,10367.0,26.0,12.1,42.0,0.0,220.0,24.1,1022.0
2022-06-28 18:00:00,11286.0,27.0,13.0,42.0,0.0,210.0,20.5,1021.0
2022-06-28 19:00:00,11863.0,27.0,13.0,42.0,0.0,200.0,18.4,1020.0
2022-06-28 20:00:00,11942.0,28.0,13.9,42.0,0.0,200.0,20.5,1020.0
2022-06-28 21:00:00,11298.0,28.0,13.9,42.0,0.0,200.0,27.7,1019.0
2022-06-28 22:00:00,10785.0,28.0,13.9,42.0,0.0,200.0,27.7,1019.0
2022-06-28 23:00:00,9891.0,28.0,13.9,42.0,0.0,210.0,25.9,1018.0
2022-06-29 00:00:00,8674.0,27.0,15.1,48.0,0.0,200.0,16.6,1018.0
2022-06-29 01:00:00,7319.0,25.0,15.9,57.0,0.0,190.0,14.8,1018.0
2022-06-29 02:00:00,7270.0,22.0,16.9,73.0,0.0,200.0,13.0,1018.0
2022-06-29 03:00:00,8580.0,22.0,16.9,73.0,0.0,200.0,13.0,1018.0
2022-06-29 04:00:00,8650.0,23.0,17.0,69.0,0.0,210.0,13.0,1019.0
2022-06-29 05:00:00,8567.0,22.0,16.9,73.0,0.0,230.0,9.4,1019.0
2022-06-29 06:00:00,8836.0,19.0,18.0,94.0,0.0,240.0,9.4,1019.0
2022-06-29 07:00:00,8947.0,19.0,18.0,94.0,0.0,230.0,7.6,1019.0
2022-06-29 08:00:00,9024.0,19.0,18.0,94.0,0.0,230.0,7.6,1020.0
2022-06-29 09:00:00,9161.0,18.0,17.0,94.0,0.0,230.0,11.2,1020.0
2022-06-29 10:00:00,9714.0,17.0,17.0,100.0,0.0,210.0,9.4,1020.0
2022-06-29 11:00:00,9081.0,19.0,18.0,94.0,0.0,0.0,0.0,1021.0
2022-06-29 12:00:00,9401.0,22.0,19.0,83.0,0.0,0.0,0.0,1021.0
2022-06-29 13:00:00,8806.0,22.0,19.0,83.0,0.0,0.0,0.0,1021.0
2022-06-29 14:00:00,6918.0,24.0,19.9,78.0,0.0,0.0,0.0,1021.0
2022-06-29 15:00:00,7104.0,26.0,18.9,65.0,0.0,230.0,7.6,1021.0
2022-06-29 16:00:00,7809.0,29.0,19.9,58.0,0.0,180.0,13.0,1021.0
2022-06-29 17:00:00,8920.0,29.0,19.9,58.0,0.0,180.0,13.0,1020.0
2022-06-29 18:00:00,10512.0,30.0,20.0,55.0,0.0,200.0,9.4,1020.0
2022-06-29 19:00:00,12339.0,31.0,20.0,52.0,0.0,210.0,18.4,1019.0
2022-06-29 20:00:00,12765.0,32.0,17.9,43.0,0.0,200.0,25.9,1018.0
2022-06-29 21:00:00,12930.0,32.0,17.1,41.0,0.0,220.0,27.7,1018.0
2022-06-29 22:00:00,13108.0,32.0,17.1,41.0,0.0,220.0,27.7,1017.0
2022-06-29 23:00:00,13737.0,31.0,17.0,43.0,0.0,190.0,24.1,1017.0
2022-06-30 00:00:00,13653.0,29.0,16.9,48.0,0.0,190.0,20.5,1017.0
2022-06-30 01:00:00,13740.0,26.0,17.9,61.0,0.0,190.0,13.0,1017.0
2022-06-30 02:00:00,14258.0,26.0,17.9,61.0,0.0,190.0,13.0,1017.0
2022-06-30 03:00:00,15490.0,24.0,19.1,74.0,0.0,180.0,13.0,1018.0
2022-06-30 04:00:00,16335.0,22.0,19.0,83.0,0.0,180.0,11.2,1018.0
2022-06-30 05:00:00,15753.0,23.0,20.0,83.0,0.0,180.0,14.8,1017.0
2022-06-30 06:00:00,16480.0,23.0,19.0,78.0,0.0,190.0,16.6,1017.0
2022-06-30 07:00:00,17430.0,24.0,18.0,69.0,0.0,190.0,20.5,1017.0
2022-06-30 08:00:00,17235.0,23.0,17.0,69.0,0.0,200.0,20.5,1017.0
2022-06-30 09:00:00,16383.0,23.0,17.0,69.0,0.0,200.0,16.6,1016.0
2022-06-30 10:00:00,15748.0,22.0,16.9,73.0,0.0,200.0,14.8,1016.0
2022-06-30 11:00:00,15715.0,23.0,17.0,69.0,0.0,210.0,18.4,1016.0
2022-06-30 12:00:00,15468.0,23.0,17.0,69.0,0.0,210.0,18.4,1015.0
2022-06-30 13:00:00,14595.0,25.0,15.9,57.0,0.0,210.0,20.5,1015.0
2022-06-30 14:00:00,14229.0,26.0,16.0,54.0,0.0,210.0,22.3,1014.0
2022-06-30 15:00:00,14946.0,28.0,15.0,45.0,0.0,210.0,25.9,1014.0
2022-06-30 16:00:00,15727.0,29.0,15.9,45.0,0.0,210.0,24.1,1014.0
2022-06-30 17:00:00,15327.0,29.0,15.9,45.0,0.0,210.0,24.1,1013.0
2022-06-30 18:00:00,15032.0,30.0,16.1,43.0,0.0,200.0,31.7,1012.0
2022-06-30 19:00:00,14831.0,31.0,17.0,43.0,0.0,210.0,29.5,1012.0
2022-06-30 20:00:00,14142.0,31.0,17.0,43.0,0.0,200.0,25.9,1012.0
2022-06-30 21:00:00,13350.0,30.0,17.1,46.0,0.0,200.0,25.9,1012.0
2022-06-30 22:00:00,12800.0,31.0,18.0,46.0,0.0,190.0,18.4,1012.0
2022-06-30 23:00:00,11671.0,30.0,18.1,49.0,0.0,210.0,16.6,1012.0
2022-07-01 00:00:00,10311.0,29.0,19.0,55.0,0.0,190.0,13.0,1012.0
2022-07-01 01:00:00,8111.0,28.0,19.0,58.0,0.0,190.0,13.0,1012.0
2022-07-01 02:00:00,7233.0,25.0,20.0,74.0,0.0,170.0,11.2,1012.0
2022-07-01 03:00:00,8323.0,24.0,20.9,83.0,0.0,180.0,9.4,1013.0
2022-07-01 04:00:00,9745.0,24.0,20.9,83.0,0.0,180.0,5.4,1013.0
2022-07-01 05:00:00,10660.0,24.0,20.9,83.0,0.0,290.0,5.4,1014.0
2022-07-01 06:00:00,11444.0,23.0,21.1,89.0,0.0,230.0,9.4,1014.0
2022-07-01 07:00:00,11621.0,23.0,21.1,89.0,0.0,230.0,9.4,1014.0
2022-07-01 08:00:00,10823.0,23.0,20.0,83.0,0.0,260.0,7.6,1014.0
2022-07-01 09:00:00,10457.0,21.0,20.0,94.0,0.0,310.0,5.4,1014.0
2022-07-01 10:00:00,10183.0,23.0,19.0,78.0,0.1,30.0,20.5,1015.0
2022-07-01 11:00:00,9364.0,22.0,16.9,73.0,0.0,30.0,14.8,1015.0
2022-07-01 12:00:00,7270.0,22.0,16.9,73.0,0.0,30.0,14.8,1015.0
2022-07-01 13:00:00,4941.0,22.0,16.1,69.0,0.0,30.0,14.8,1017.0
2022-07-01 14:00:00,3010.0,24.0,15.0,57.0,0.0,140.0,7.6,1018.0
2022-07-01 15:00:00,2528.0,23.0,17.0,69.0,0.0,0.0,0.0,1018.0
2022-07-01 16:00:00,2549.0,22.0,16.9,73.0,0.0,0.0,0.0,1018.0
2022-07-01 17:00:00,2408.0,22.0,16.9,73.0,0.0,0.0,0.0,1017.0
2022-07-01 18:00:00,2001.0,23.0,16.1,65.0,0.0,10.0,7.6,1018.0
2022-07-01 19:00:00,2161.0,24.0,19.9,78.0,0.0,210.0,9.4,1018.0
2022-07-01 20:00:00,2374.0,24.0,19.9,78.0,0.0,240.0,9.4,1017.0
2022-07-01 21:00:00,2169.0,24.0,19.9,78.0,0.0,240.0,9.4,1017.0
2022-07-01 22:00:00,2234.0,26.0,18.9,65.0,0.0,220.0,9.4,1017.0
2022-07-01 23:00:00,2443.0,26.0,18.9,65.0,0.0,220.0,13.0,1017.0
2022-07-02 00:00:00,2289.0,24.0,16.0,61.0,0.0,230.0,11.2,1017.0
2022-07-02 01:00:00,1708.0,21.0,17.0,78.0,0.0,220.0,7.6,1017.0
2022-07-02 02:00:00,1550.0,21.0,17.0,78.0,0.0,220.0,7.6,1017.0
2022-07-02 03:00:00,1733.0,19.0,16.0,83.0,0.0,0.0,0.0,1017.0
2022-07-02 04:00:00,1672.0,19.0,16.0,83.0,0.0,0.0,0.0,1017.0
2022-07-02 05:00:00,2086.0,18.0,16.0,88.0,0.0,0.0,0.0,1017.0
2022-07-02 06:00:00,3229.0,17.0,17.0,100.0,0.0,260.0,5.4,1017.0
2022-07-02 07:00:00,4481.0,17.0,17.0,100.0,0.0,260.0,5.4,1017.0
2022-07-02 08:00:00,5535.0,15.0,15.0,100.0,0.0,0.0,0.0,1017.0
2022-07-02 09:00:00,5702.0,15.0,14.0,94.0,0.0,0.0,0.0,1017.0
2022-07-02 10:00:00,5667.0,14.0,14.0,100.0,0.0,0.0,0.0,1017.0
2022-07-02 11:00:00,5201.0,16.0,16.0,100.0,0.0,0.0,0.0,1017.0
2022-07-02 12:00:00,4683.0,16.0,16.0,100.0,0.0,0.0,0.0,1018.0
2022-07-02 13:00:00,3428.0,20.0,17.0,83.0,0.0,0.0,0.0,1018.0
2022-07-02 14:00:00,2113.0,23.0,18.1,74.0,0.0,150.0,5.4,1018.0
2022-07-02 15:00:00,2462.0,26.0,16.0,54.0,0.0,150.0,13.0,1018.0
2022-07-02 16:00:00,3861.0,26.0,16.0,54.0,0.0,180.0,18.4,1018.0
2022-07-02 17:00:00,4707.0,27.0,14.1,45.0,0.0,160.0,20.5,1018.0
2022-07-02 18:00:00,5103.0,27.0,14.1,45.0,0.0,170.0,18.4,1018.0
2022-07-02 19:00:00,5355.0,28.0,13.1,40.0,0.0,160.0,16.6,1017.0
2022-07-02 20:00:00,5287.0,28.0,12.0,37.0,0.0,180.0,11.2,1017.0
2022-07-02 21:00:00,4502.0,28.0,12.0,37.0,0.0,160.0,11.2,1017.0
2022-07-02 22:00:00,3840.0,28.0,15.0,45.0,0.0,170.0,13.0,1017.0
2022-07-02 23:00:00,3690.0,28.0,13.1,40.0,0.0,120.0,11.2,1017.0
2022-07-03 00:00:00,3642.0,27.0,15.1,48.0,0.0,150.0,7.6,1017.0
2022-07-03 01:00:00,3717.0,22.0,16.1,69.0,0.0,140.0,11.2,1017.0
2022-07-03 02:00:00,4266.0,22.0,16.1,69.0,0.0,140.0,11.2,1017.0
2022-07-03 03:00:00,5843.0,19.0,17.0,88.0,0.0,160.0,11.2,1018.0
2022-07-03 04:00:00,7808.0,18.0,17.0,94.0,0.0,150.0,9.4,1018.0
2022-07-03 05:00:00,8009.0,17.0,16.0,94.0,0.0,150.0,9.4,1018.0
2022-07-03 06:00:00,8070.0,16.0,16.0,100.0,0.0,130.0,9.4,1018.0
2022-07-03 07:00:00,7652.0,16.0,16.0,100.0,0.0,130.0,9.4,1018.0
2022-07-03 08:00:00,7240.0,16.0,16.0,100.0,0.0,80.0,9.4,1019.0
2022-07-03 09:00:00,7428.0,15.0,15.0,100.0,0.0,90.0,11.2,1019.0
2022-07-03 10:00:00,7430.0,15.0,15.0,100.0,0.0,100.0,7.6,1020.0
2022-07-03 11:00:00,6943.0,16.0,16.0,100.0,0.0,100.0,7.6,1020.0
2022-07-03 12:00:00,5533.0,16.0,16.0,100.0,0.0,100.0,7.6,1019.0
2022-07-03 13:00:00,4736.0,20.0,16.0,78.0,0.0,140.0,9.4,1019.0
2022-07-03 14:00:00,3740.0,23.0,16.1,65.0,0.0,150.0,13.0,1019.0
2022-07-03 15:00:00,3898.0,26.0,17.9,61.0,0.0,190.0,14.8,1019.0
2022-07-03 16:00:00,4287.0,26.0,17.9,61.0,0.0,190.0,14.8,1019.0
2022-07-03 17:00:00,5060.0,27.0,18.0,58.0,0.0,160.0,16.6,1018.0
2022-07-03 18:00:00,5718.0,29.0,19.0,55.0,0.0,170.0,20.5,1018.0
2022-07-03 19:00:00,6458.0,29.0,18.2,52.0,0.0,150.0,24.1,1018.0
2022-07-03 20:00:00,6613.0,30.0,18.1,49.0,0.0,160.0,14.8,1018.0
2022-07-03 21:00:00,6974.0,30.0,18.1,49.0,0.0,160.0,14.8,1017.0
2022-07-03 22:00:00,7534.0,30.0,18.1,49.0,0.0,150.0,16.6,1017.0
2022-07-03 23:00:00,7500.0,29.0,18.2,52.0,0.0,140.0,20.5,1016.0
2022-07-04 00:00:00,7041.0,28.0,19.0,58.0,0.0,150.0,14.8,1017.0
2022-07-04 01:00:00,6920.0,28.0,19.0,58.0,0.0,130.0,11.2,1016.0
2022-07-04 02:00:00,7067.0,24.0,19.9,78.0,0.0,130.0,11.2,1017.0
2022-07-04 03:00:00,9704.0,23.0,20.0,83.0,0.0,130.0,11.2,1017.0
2022-07-04 04:00:00,12233.0,23.0,20.0,83.0,0.0,140.0,13.0,1017.0
2022-07-04 05:00:00,13149.0,21.0,18.9,88.0,0.0,140.0,14.8,1016.0
2022-07-04 06:00:00,13209.0,21.0,18.9,88.0,0.0,140.0,14.8,1016.0
2022-07-04 07:00:00,12504.0,21.0,18.9,88.0,0.0,150.0,13.0,1016.0
2022-07-04 08:00:00,12097.0,22.0,19.0,83.0,0.0,130.0,11.2,1015.0
2022-07-04 09:00:00,11866.0,22.0,21.0,94.0,0.0,150.0,13.0,1015.0
2022-07-04 10:00:00,12149.0,23.0,22.0,94.0,0.0,160.0,18.4,1015.0
2022-07-04 11:00:00,12239.0,23.0,22.0,94.0,0.0,160.0,18.4,1015.0
2022-07-04 12:00:00,10118.0,22.0,22.0,100.0,0.5,140.0,16.6,1016.0
2022-07-04 13:00:00,7945.0,22.0,22.0,100.0,12.4,40.0,5.4,1016.0
2022-07-04 14:00:00,6258.0,23.0,23.0,100.0,0.8,0.0,0.0,1014.0
2022-07-04 15:00:00,6788.0,23.0,23.0,100.0,9.9,140.0,18.4,1013.0
2022-07-04 16:00:00,8338.0,23.0,23.0,100.0,5.0,140.0,18.4,1013.0
2022-07-04 17:00:00,9040.0,25.0,25.0,100.0,4.0,160.0,18.4,1012.0
2022-07-04 18:00:00,8891.0,26.0,26.0,100.0,0.0,140.0,13.0,1011.0
2022-07-04 19:00:00,8690.0,32.0,26.1,71.0,0.1,190.0,20.5,1011.0
2022-07-04 20:00:00,7956.0,32.0,25.1,67.0,0.0,190.0,18.4,1010.0
2022-07-04 21:00:00,7411.0,32.0,25.1,67.0,0.0,190.0,18.4,1010.0
2022-07-04 22:00:00,6878.0,33.0,26.1,67.0,0.0,200.0,22.3,1009.0
2022-07-04 23:00:00,6183.0,32.0,25.1,67.0,0.0,210.0,18.4,1009.0
2022-07-05 00:00:00,5819.0,31.0,25.1,71.0,0.0,210.0,13.0,1010.0
2022-07-05 01:00:00,5436.0,28.0,25.0,84.0,0.0,210.0,11.2,1010.0
2022-07-05 02:00:00,4970.0,28.0,25.0,84.0,0.0,210.0,11.2,1011.0
2022-07-05 03:00:00,5636.0,28.0,24.0,79.0,6.4,210.0,11.2,1011.0
2022-07-05 04:00:00,7128.0,26.0,25.0,94.0,0.2,190.0,11.2,1012.0
2022-07-05 05:00:00,8402.0,25.0,25.0,100.0,12.2,180.0,7.6,1012.0
2022-07-05 06:00:00,8668.0,25.0,25.0,100.0,10.4,180.0,7.6,1012.0
2022-07-05 07:00:00,9151.0,25.0,24.0,94.0,0.5,200.0,11.2,1011.0
2022-07-05 08:00:00,9115.0,26.0,25.0,94.0,0.0,210.0,11.2,1011.0
2022-07-05 09:00:00,8852.0,26.0,25.0,94.0,0.0,210.0,11.2,1011.0
2022-07-05 10:00:00,8427.0,26.0,24.0,89.0,0.0,210.0,13.0,1012.0
2022-07-05 11:00:00,8855.0,26.0,24.0,89.0,0.0,210.0,13.0,1012.0
2022-07-05 12:00:00,9027.0,26.0,24.0,89.0,0.0,210.0,13.0,1012.0
2022-07-05 13:00:00,8309.0,28.0,24.0,79.0,0.0,220.0,13.0,1012.0
