UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2023-05-28 13:00:00,971.0,1704.0,6797.0,19.0,7.1,46.0,0.0,160.0,9.4,1020.0
2023-05-28 14:00:00,927.0,2394.0,4291.0,23.0,7.1,36.0,0.0,190.0,9.4,1020.0
2023-05-28 15:00:00,959.0,2606.0,4616.0,25.0,4.2,26.0,0.0,70.0,9.4,1020.0
2023-05-28 16:00:00,981.0,2735.0,6137.0,25.0,4.2,26.0,0.0,70.0,9.4,1020.0
2023-05-28 17:00:00,1029.0,2749.0,6968.0,26.0,3.9,24.0,0.0,130.0,18.4,1019.0
2023-05-28 18:00:00,1093.0,2695.0,7717.0,27.0,2.8,21.0,0.0,140.0,13.0,1018.0
2023-05-28 19:00:00,1094.0,2710.0,8101.0,28.0,2.9,20.0,0.0,100.0,13.0,1017.0
2023-05-28 20:00:00,1086.0,2624.0,8254.0,28.0,2.9,20.0,0.0,190.0,14.8,1017.0
2023-05-28 21:00:00,1400.0,2461.0,8374.0,28.0,2.9,20.0,0.0,190.0,14.8,1016.0
2023-05-28 22:00:00,2031.0,2313.0,8378.0,27.0,2.8,21.0,0.0,90.0,9.4,1016.0
2023-05-28 23:00:00,2076.0,1845.0,7740.0,27.0,2.8,21.0,0.0,90.0,9.4,1016.0
2023-05-29 00:00:00,1942.0,1300.0,7537.0,25.0,5.2,28.0,0.0,120.0,11.2,1016.0
2023-05-29 01:00:00,1339.0,478.0,7734.0,22.0,4.1,31.0,0.0,120.0,14.8,1016.0
2023-05-29 02:00:00,999.0,63.0,8250.0,22.0,4.1,31.0,0.0,120.0,14.8,1017.0
2023-05-29 03:00:00,939.0,48.0,10792.0,19.0,4.0,37.0,0.0,140.0,9.4,1017.0
2023-05-29 04:00:00,937.0,48.0,12368.0,17.0,4.0,42.0,0.0,160.0,9.4,1017.0
2023-05-29 05:00:00,936.0,48.0,12844.0,17.0,4.0,42.0,0.0,140.0,11.2,1016.0
2023-05-29 06:00:00,916.0,48.0,12741.0,17.0,4.0,42.0,0.0,140.0,11.2,1016.0
2023-05-29 07:00:00,896.0,48.0,12302.0,16.0,5.0,48.0,0.0,0.0,0.0,1016.0
2023-05-29 08:00:00,894.0,48.0,12071.0,13.0,6.1,63.0,0.0,120.0,13.0,1016.0
2023-05-29 09:00:00,890.0,48.0,12015.0,14.0,6.1,59.0,0.0,140.0,5.4,1016.0
2023-05-29 10:00:00,878.0,47.0,12245.0,13.0,5.9,62.0,0.0,130.0,7.6,1016.0
2023-05-29 11:00:00,878.0,69.0,11632.0,13.0,7.0,67.0,0.0,100.0,9.4,1017.0
2023-05-29 12:00:00,896.0,534.0,10813.0,13.0,7.0,67.0,0.0,100.0,9.4,1017.0
2023-05-29 13:00:00,898.0,1569.0,8656.0,20.0,8.0,46.0,0.0,170.0,11.2,1017.0
2023-05-29 14:00:00,907.0,2233.0,7105.0,24.0,9.9,41.0,0.0,180.0,13.0,1017.0
2023-05-29 15:00:00,916.0,2524.0,7502.0,26.0,8.0,32.0,0.0,170.0,18.4,1016.0
2023-05-29 16:00:00,918.0,2676.0,8730.0,26.0,8.0,32.0,0.0,170.0,18.4,1016.0
2023-05-29 17:00:00,958.0,2704.0,9763.0,27.0,6.9,28.0,0.0,190.0,13.0,1016.0
2023-05-29 18:00:00,986.0,2658.0,9735.0,28.0,7.8,28.0,0.0,190.0,13.0,1015.0
2023-05-29 19:00:00,1014.0,2652.0,9285.0,29.0,8.1,27.0,0.0,200.0,16.6,1014.0
2023-05-29 20:00:00,1001.0,2615.0,8675.0,29.0,8.1,27.0,0.0,200.0,16.6,1014.0
2023-05-29 21:00:00,1305.0,2512.0,8975.0,29.0,7.0,25.0,0.0,190.0,16.6,1013.0
2023-05-29 22:00:00,2333.0,2508.0,9410.0,29.0,8.1,27.0,0.0,220.0,9.4,1013.0
2023-05-29 23:00:00,2333.0,2198.0,9669.0,29.0,9.2,29.0,0.0,170.0,13.0,1013.0
2023-05-30 00:00:00,2388.0,1457.0,9425.0,27.0,9.8,34.0,0.0,180.0,9.4,1013.0
2023-05-30 01:00:00,2027.0,473.0,9699.0,27.0,9.8,34.0,0.0,180.0,9.4,1013.0
2023-05-30 02:00:00,1475.0,26.0,10509.0,23.0,9.0,41.0,0.0,140.0,14.8,1013.0
2023-05-30 03:00:00,1070.0,7.0,12036.0,21.0,8.9,46.0,0.0,160.0,9.4,1014.0
2023-05-30 04:00:00,857.0,8.0,13667.0,20.0,9.0,49.0,0.0,150.0,13.0,1014.0
2023-05-30 05:00:00,863.0,9.0,14259.0,18.0,9.1,56.0,0.0,160.0,13.0,1014.0
2023-05-30 06:00:00,891.0,8.0,14151.0,18.0,9.1,56.0,0.0,160.0,13.0,1014.0
2023-05-30 07:00:00,885.0,8.0,14515.0,17.0,8.9,59.0,0.0,150.0,11.2,1014.0
2023-05-30 08:00:00,899.0,7.0,13998.0,16.0,10.1,68.0,0.0,170.0,13.0,1014.0
2023-05-30 09:00:00,905.0,8.0,12799.0,16.0,10.1,68.0,0.0,170.0,11.2,1014.0
2023-05-30 10:00:00,900.0,7.0,11771.0,15.0,11.0,77.0,0.0,140.0,16.6,1014.0
2023-05-30 11:00:00,908.0,27.0,9736.0,15.0,11.0,77.0,0.0,140.0,16.6,1014.0
2023-05-30 12:00:00,902.0,516.0,8797.0,20.0,11.0,56.0,0.0,180.0,9.4,1014.0
2023-05-30 13:00:00,880.0,1453.0,7205.0,23.0,12.9,53.0,0.0,180.0,13.0,1014.0
2023-05-30 14:00:00,855.0,2033.0,5427.0,26.0,14.1,48.0,0.0,160.0,13.0,1014.0
2023-05-30 15:00:00,851.0,2445.0,5697.0,26.0,14.1,48.0,0.0,160.0,13.0,1014.0
2023-05-30 16:00:00,711.0,2646.0,6656.0,29.0,14.0,40.0,0.0,160.0,18.4,1014.0
2023-05-30 17:00:00,794.0,2685.0,7667.0,29.0,14.0,40.0,0.0,170.0,24.1,1013.0
2023-05-30 18:00:00,751.0,2566.0,8185.0,31.0,12.9,33.0,0.0,190.0,24.1,1013.0
2023-05-30 19:00:00,1303.0,2508.0,8639.0,30.0,12.9,35.0,0.0,180.0,18.4,1012.0
2023-05-30 20:00:00,2276.0,2447.0,8896.0,30.0,12.9,35.0,0.0,180.0,18.4,1012.0
2023-05-30 21:00:00,2456.0,2297.0,8667.0,31.0,12.9,33.0,0.0,190.0,25.9,1011.0
2023-05-30 22:00:00,2613.0,2187.0,8319.0,30.0,12.9,35.0,0.0,200.0,22.3,1011.0
2023-05-30 23:00:00,2669.0,1783.0,8208.0,29.0,12.8,37.0,0.0,180.0,14.8,1011.0
2023-05-31 00:00:00,2406.0,1252.0,7835.0,28.0,13.9,42.0,0.0,190.0,11.2,1013.0
2023-05-31 01:00:00,2001.0,398.0,8277.0,23.0,15.1,61.0,0.0,290.0,20.5,1013.0
2023-05-31 02:00:00,1071.0,15.0,9446.0,22.0,15.1,65.0,0.0,280.0,11.2,1013.0
2023-05-31 03:00:00,938.0,2.0,10433.0,21.0,16.0,73.0,0.0,50.0,5.4,1012.0
2023-05-31 04:00:00,918.0,2.0,10630.0,20.0,17.0,83.0,0.0,110.0,7.6,1012.0
2023-05-31 05:00:00,900.0,2.0,10520.0,20.0,17.0,83.0,0.0,110.0,7.6,1012.0
2023-05-31 06:00:00,861.0,2.0,10552.0,19.0,16.0,83.0,0.0,140.0,13.0,1012.0
2023-05-31 07:00:00,842.0,2.0,10392.0,18.0,16.0,88.0,0.0,100.0,7.6,1012.0
2023-05-31 08:00:00,840.0,2.0,10228.0,18.0,16.0,88.0,0.0,170.0,9.4,1013.0
2023-05-31 09:00:00,839.0,3.0,10150.0,18.0,15.1,83.0,0.0,150.0,14.8,1012.0
2023-05-31 10:00:00,838.0,3.0,9245.0,18.0,15.1,83.0,0.0,150.0,14.8,1013.0
2023-05-31 11:00:00,834.0,19.0,8562.0,18.0,15.1,83.0,0.0,140.0,11.2,1013.0
2023-05-31 12:00:00,839.0,458.0,9157.0,20.0,16.0,78.0,0.0,100.0,5.4,1013.0
2023-05-31 13:00:00,854.0,1298.0,7041.0,23.0,16.1,65.0,0.0,170.0,14.8,1014.0
2023-05-31 14:00:00,794.0,2039.0,4160.0,25.0,17.0,61.0,0.0,160.0,11.2,1014.0
2023-05-31 15:00:00,787.0,2392.0,4010.0,25.0,17.0,61.0,0.0,160.0,11.2,1014.0
2023-05-31 16:00:00,792.0,2543.0,5229.0,28.0,16.9,51.0,0.0,160.0,16.6,1014.0
2023-05-31 17:00:00,1029.0,2417.0,6740.0,29.0,15.9,45.0,0.0,180.0,20.5,1013.0
2023-05-31 18:00:00,1505.0,2395.0,9249.0,30.0,16.1,43.0,0.0,180.0,24.1,1013.0
2023-05-31 19:00:00,1732.0,2347.0,10606.0,31.0,15.8,40.0,0.0,190.0,18.4,1012.0
2023-05-31 20:00:00,2036.0,2286.0,11387.0,31.0,15.8,40.0,0.0,190.0,18.4,1012.0
2023-05-31 21:00:00,2330.0,2331.0,11363.0,31.0,15.8,40.0,0.0,160.0,22.3,1011.0
2023-05-31 22:00:00,2447.0,2045.0,11514.0,31.0,15.0,38.0,0.0,180.0,24.1,1011.0
2023-05-31 23:00:00,2287.0,1815.0,11067.0,29.0,15.9,45.0,0.0,180.0,22.3,1012.0
2023-06-01 00:00:00,2157.0,1208.0,9652.0,29.0,15.9,45.0,0.0,200.0,14.8,1012.0
2023-06-01 01:00:00,1484.0,365.0,7345.0,25.0,15.0,54.0,0.0,180.0,13.0,1013.0
2023-06-01 02:00:00,1230.0,13.0,6962.0,24.0,17.0,65.0,0.0,160.0,9.4,1013.0
2023-06-01 03:00:00,932.0,2.0,8251.0,22.0,16.9,73.0,0.0,190.0,7.6,1014.0
2023-06-01 04:00:00,862.0,3.0,9205.0,19.0,17.0,88.0,0.0,150.0,13.0,1014.0
2023-06-01 05:00:00,860.0,1.0,9173.0,19.0,17.0,88.0,0.0,150.0,13.0,1014.0
2023-06-01 06:00:00,856.0,2.0,9167.0,21.0,18.0,83.0,0.0,190.0,13.0,1014.0
2023-06-01 07:00:00,856.0,2.0,9239.0,20.0,18.0,88.0,0.0,160.0,9.4,1014.0
2023-06-01 08:00:00,854.0,2.0,8959.0,20.0,19.0,94.0,0.3,130.0,9.4,1014.0
2023-06-01 09:00:00,855.0,2.0,8337.0,20.0,20.0,100.0,1.2,170.0,13.0,1014.0
2023-06-01 10:00:00,855.0,2.0,6974.0,20.0,20.0,100.0,0.9,170.0,13.0,1015.0
2023-06-01 11:00:00,856.0,17.0,6571.0,19.0,19.0,100.0,0.3,190.0,7.6,1016.0
2023-06-01 12:00:00,858.0,442.0,6097.0,19.0,19.0,100.0,2.3,190.0,9.4,1016.0
2023-06-01 13:00:00,881.0,1526.0,4528.0,19.0,19.0,100.0,4.1,150.0,13.0,1017.0
2023-06-01 14:00:00,930.0,2171.0,3057.0,18.0,18.0,100.0,6.9,10.0,9.4,1018.0
2023-06-01 15:00:00,967.0,2377.0,3276.0,18.0,18.0,100.0,24.4,10.0,9.4,1017.0
2023-06-01 16:00:00,1023.0,2527.0,4486.0,19.0,19.0,100.0,16.3,80.0,14.8,1017.0
2023-06-01 17:00:00,1014.0,2472.0,5770.0,23.0,21.1,89.0,0.0,120.0,18.4,1017.0
2023-06-01 18:00:00,1569.0,2261.0,7127.0,25.0,21.1,79.0,0.0,140.0,20.5,1016.0
2023-06-01 19:00:00,2231.0,2272.0,7712.0,25.0,21.1,79.0,0.0,140.0,20.5,1015.0
2023-06-01 20:00:00,2479.0,2323.0,8092.0,26.0,21.0,74.0,0.0,140.0,16.6,1016.0
2023-06-01 21:00:00,2689.0,2198.0,7330.0,26.0,21.0,74.0,0.0,170.0,20.5,1016.0
2023-06-01 22:00:00,2476.0,2140.0,7744.0,23.0,21.1,89.0,0.0,240.0,11.2,1016.0
2023-06-01 23:00:00,2396.0,1671.0,8475.0,23.0,21.1,89.0,0.0,0.0,0.0,1016.0
2023-06-02 00:00:00,2209.0,1025.0,9734.0,23.0,21.1,89.0,0.0,0.0,0.0,1016.0
2023-06-02 01:00:00,1439.0,340.0,9509.0,22.0,21.0,94.0,0.0,0.0,0.0,1016.0
2023-06-02 02:00:00,969.0,16.0,7553.0,21.0,21.0,100.0,0.0,90.0,7.6,1017.0
2023-06-02 03:00:00,918.0,1.0,7086.0,21.0,21.0,100.0,0.0,70.0,13.0,1017.0
2023-06-02 04:00:00,871.0,0.0,7004.0,21.0,21.0,100.0,0.0,80.0,7.6,1017.0
2023-06-02 05:00:00,860.0,1.0,6957.0,21.0,21.0,100.0,0.0,80.0,7.6,1017.0
2023-06-02 06:00:00,864.0,0.0,6776.0,21.0,21.0,100.0,0.0,90.0,5.4,1017.0
2023-06-02 07:00:00,865.0,0.0,7054.0,21.0,21.0,100.0,0.0,0.0,0.0,1017.0
2023-06-02 08:00:00,864.0,0.0,7271.0,21.0,21.0,100.0,0.0,0.0,0.0,1017.0
2023-06-02 09:00:00,864.0,0.0,7649.0,19.0,19.0,100.0,0.0,70.0,11.2,1017.0
2023-06-02 10:00:00,867.0,0.0,7183.0,19.0,19.0,100.0,0.0,70.0,11.2,1017.0
2023-06-02 11:00:00,875.0,12.0,6622.0,19.0,19.0,100.0,0.0,40.0,5.4,1017.0
2023-06-02 12:00:00,895.0,451.0,6236.0,21.0,21.0,100.0,0.0,110.0,11.2,1018.0
2023-06-02 13:00:00,907.0,1623.0,4833.0,22.0,21.0,94.0,0.0,120.0,13.0,1018.0
2023-06-02 14:00:00,915.0,2337.0,3476.0,23.0,21.1,89.0,0.0,110.0,14.8,1018.0
2023-06-02 15:00:00,929.0,2518.0,2880.0,25.0,22.1,84.0,0.0,120.0,9.4,1018.0
2023-06-02 16:00:00,976.0,2618.0,3134.0,27.0,21.1,70.0,0.0,90.0,16.6,1018.0
2023-06-02 17:00:00,1918.0,2548.0,4431.0,29.0,19.9,58.0,0.0,150.0,7.6,1017.0
2023-06-02 18:00:00,1975.0,2583.0,5908.0,30.0,18.1,49.0,0.0,190.0,13.0,1017.0
2023-06-02 19:00:00,2175.0,2523.0,7275.0,31.0,17.0,43.0,0.0,190.0,7.6,1015.0
2023-06-02 20:00:00,2545.0,2472.0,8125.0,31.0,17.0,43.0,0.0,140.0,7.6,1015.0
2023-06-02 21:00:00,2590.0,2383.0,8180.0,29.0,19.0,55.0,0.0,80.0,24.1,1015.0
2023-06-02 22:00:00,2730.0,2320.0,7860.0,24.0,17.0,65.0,0.3,110.0,42.5,1015.0
2023-06-02 23:00:00,2499.0,1997.0,6668.0,25.0,18.9,69.0,0.0,100.0,9.4,1015.0
2023-06-03 00:00:00,2191.0,1312.0,5660.0,25.0,18.9,69.0,0.0,50.0,9.4,1015.0
2023-06-03 01:00:00,1613.0,369.0,6641.0,24.0,19.1,74.0,0.0,80.0,7.6,1016.0
2023-06-03 02:00:00,1021.0,12.0,7160.0,23.0,22.0,94.0,0.0,30.0,9.4,1016.0
2023-06-03 03:00:00,900.0,2.0,7087.0,22.0,22.0,100.0,0.0,40.0,9.4,1016.0
2023-06-03 04:00:00,836.0,2.0,7580.0,20.0,20.0,100.0,0.0,280.0,5.4,1016.0
2023-06-03 05:00:00,812.0,1.0,7635.0,20.0,20.0,100.0,0.0,280.0,5.4,1016.0
2023-06-03 06:00:00,797.0,1.0,7199.0,20.0,20.0,100.0,0.0,10.0,7.6,1016.0
2023-06-03 07:00:00,796.0,1.0,6449.0,20.0,20.0,100.0,0.0,40.0,11.2,1015.0
2023-06-03 08:00:00,796.0,0.0,6455.0,20.0,19.0,94.0,0.0,40.0,9.4,1015.0
2023-06-03 09:00:00,798.0,0.0,6792.0,20.0,19.0,94.0,0.0,40.0,9.4,1015.0
2023-06-03 10:00:00,824.0,1.0,6402.0,19.0,19.0,100.0,0.0,40.0,11.2,1016.0
2023-06-03 11:00:00,853.0,20.0,6243.0,19.0,19.0,100.0,0.0,60.0,9.4,1016.0
2023-06-03 12:00:00,892.0,486.0,5947.0,21.0,18.9,88.0,0.0,80.0,13.0,1017.0
2023-06-03 13:00:00,922.0,1646.0,4303.0,24.0,17.0,65.0,0.0,90.0,13.0,1017.0
2023-06-03 14:00:00,945.0,2312.0,1953.0,24.0,17.0,65.0,0.0,90.0,13.0,1017.0
2023-06-03 15:00:00,956.0,2478.0,1442.0,26.0,16.0,54.0,0.0,90.0,14.8,1017.0
2023-06-03 16:00:00,955.0,2666.0,1808.0,28.0,16.9,51.0,0.0,50.0,13.0,1018.0
2023-06-03 17:00:00,987.0,2683.0,2842.0,29.0,15.9,45.0,0.0,70.0,11.2,1017.0
2023-06-03 18:00:00,1509.0,2622.0,4520.0,29.0,15.2,43.0,0.0,40.0,20.5,1017.0
2023-06-03 19:00:00,1654.0,2598.0,5850.0,30.0,12.9,35.0,0.0,70.0,16.6,1017.0
2023-06-03 20:00:00,2399.0,2463.0,6851.0,31.0,14.2,36.0,0.0,40.0,13.0,1016.0
2023-06-03 21:00:00,2386.0,2318.0,8219.0,31.0,14.2,36.0,0.0,40.0,14.8,1015.0
2023-06-03 22:00:00,2445.0,2249.0,8561.0,30.0,14.1,38.0,0.0,50.0,20.5,1015.0
2023-06-03 23:00:00,2359.0,2006.0,9075.0,30.0,14.1,38.0,0.0,40.0,18.4,1015.0
2023-06-04 00:00:00,1912.0,1323.0,9094.0,30.0,14.1,38.0,0.0,40.0,18.4,1015.0
2023-06-04 01:00:00,1495.0,418.0,7646.0,28.0,15.0,45.0,0.0,40.0,14.8,1016.0
2023-06-04 02:00:00,920.0,27.0,6554.0,26.0,16.0,54.0,0.0,40.0,7.6,1016.0
2023-06-04 03:00:00,831.0,1.0,6006.0,24.0,16.0,61.0,0.0,50.0,7.6,1016.0
2023-06-04 04:00:00,821.0,1.0,5670.0,24.0,16.0,61.0,0.0,40.0,9.4,1016.0
2023-06-04 05:00:00,821.0,1.0,5901.0,23.0,16.1,65.0,0.0,40.0,9.4,1016.0
2023-06-04 06:00:00,821.0,1.0,6480.0,22.0,15.1,65.0,0.0,40.0,9.4,1016.0
2023-06-04 07:00:00,820.0,1.0,6551.0,21.0,13.9,64.0,0.0,50.0,11.2,1016.0
2023-06-04 08:00:00,820.0,1.0,6341.0,21.0,13.9,64.0,0.0,60.0,13.0,1016.0
2023-06-04 09:00:00,820.0,0.0,6176.0,21.0,13.9,64.0,0.0,60.0,13.0,1017.0
2023-06-04 10:00:00,834.0,0.0,6240.0,19.0,15.1,78.0,0.0,70.0,13.0,1017.0
2023-06-04 11:00:00,850.0,20.0,5612.0,19.0,15.1,78.0,0.0,60.0,9.4,1017.0
2023-06-04 12:00:00,880.0,447.0,5070.0,21.0,16.0,73.0,0.0,50.0,9.4,1018.0
2023-06-04 13:00:00,892.0,1459.0,3668.0,23.0,17.0,69.0,0.0,50.0,9.4,1018.0
2023-06-04 14:00:00,927.0,2124.0,2563.0,23.0,17.0,69.0,0.0,50.0,9.4,1018.0
2023-06-04 15:00:00,932.0,2451.0,2054.0,26.0,17.9,61.0,0.0,70.0,11.2,1018.0
2023-06-04 16:00:00,978.0,2560.0,2108.0,26.0,17.9,61.0,0.0,60.0,14.8,1018.0
2023-06-04 17:00:00,984.0,2652.0,2410.0,28.0,16.0,48.0,0.0,20.0,11.2,1017.0
2023-06-04 18:00:00,1000.0,2625.0,3183.0,30.0,17.1,46.0,0.0,60.0,20.5,1017.0
2023-06-04 19:00:00,1020.0,2613.0,4389.0,30.0,17.1,46.0,0.7,60.0,20.5,1016.0
2023-06-04 20:00:00,1019.0,2541.0,5191.0,31.0,14.2,36.0,0.0,60.0,18.4,1016.0
2023-06-04 21:00:00,1684.0,2317.0,5170.0,31.0,14.2,36.0,0.0,70.0,16.6,1015.0
2023-06-04 22:00:00,2361.0,2007.0,6107.0,31.0,14.2,36.0,0.6,80.0,25.9,1016.0
2023-06-04 23:00:00,2449.0,1827.0,5597.0,24.0,16.0,61.0,0.0,110.0,25.9,1016.0
2023-06-05 00:00:00,2266.0,1140.0,4227.0,22.0,21.0,94.0,0.0,170.0,7.6,1016.0
2023-06-05 01:00:00,1934.0,329.0,3079.0,23.0,19.0,78.0,0.0,60.0,14.8,1016.0
2023-06-05 02:00:00,1159.0,17.0,3595.0,22.0,19.9,88.0,0.0,30.0,9.4,1017.0
2023-06-05 03:00:00,867.0,1.0,4812.0,21.0,20.0,94.0,0.0,0.0,0.0,1017.0
2023-06-05 04:00:00,858.0,1.0,4510.0,21.0,20.0,94.0,0.0,0.0,0.0,1017.0
2023-06-05 05:00:00,848.0,1.0,3699.0,21.0,20.0,94.0,0.0,30.0,7.6,1018.0
2023-06-05 06:00:00,849.0,1.0,3539.0,20.0,19.0,94.0,0.0,40.0,11.2,1018.0
2023-06-05 07:00:00,847.0,1.0,3363.0,19.0,18.0,94.0,0.0,60.0,9.4,1018.0
2023-06-05 08:00:00,846.0,1.0,2872.0,19.0,18.0,94.0,0.0,60.0,11.2,1018.0
2023-06-05 09:00:00,846.0,1.0,2448.0,19.0,18.0,94.0,0.0,60.0,11.2,1018.0
2023-06-05 10:00:00,844.0,1.0,2233.0,18.0,17.0,94.0,0.0,70.0,9.4,1018.0
2023-06-05 11:00:00,847.0,7.0,1993.0,17.0,17.0,100.0,0.0,80.0,11.2,1019.0
2023-06-05 12:00:00,857.0,213.0,1849.0,19.0,17.0,88.0,0.0,90.0,7.6,1019.0
2023-06-05 13:00:00,883.0,859.0,1425.0,22.0,16.1,69.0,0.0,110.0,7.6,1019.0
2023-06-05 14:00:00,884.0,1456.0,552.0,22.0,16.1,69.0,0.0,110.0,7.6,1019.0
2023-06-05 15:00:00,955.0,1964.0,292.0,24.0,16.0,61.0,0.0,0.0,0.0,1019.0
2023-06-05 16:00:00,965.0,2253.0,304.0,25.0,14.2,51.0,0.0,80.0,9.4,1019.0
2023-06-05 17:00:00,968.0,2257.0,513.0,26.0,13.2,45.0,0.0,80.0,7.6,1019.0
2023-06-05 18:00:00,1048.0,2269.0,805.0,26.0,15.1,51.0,0.0,90.0,7.6,1019.0
2023-06-05 19:00:00,1985.0,2349.0,978.0,26.0,15.1,51.0,0.0,90.0,7.6,1018.0
2023-06-05 20:00:00,2216.0,2308.0,1217.0,26.0,15.1,51.0,0.0,130.0,11.2,1018.0
2023-06-05 21:00:00,2471.0,2159.0,1541.0,27.0,14.1,45.0,0.0,110.0,9.4,1017.0
2023-06-05 22:00:00,2546.0,2140.0,1782.0,27.0,13.0,42.0,0.0,90.0,13.0,1017.0
2023-06-05 23:00:00,2425.0,1842.0,2356.0,28.0,13.1,40.0,0.0,110.0,13.0,1017.0
2023-06-06 00:00:00,2362.0,1066.0,2522.0,27.0,14.1,45.0,0.0,90.0,5.4,1017.0
2023-06-06 01:00:00,2183.0,346.0,2800.0,26.0,13.2,45.0,0.0,90.0,5.4,1017.0
2023-06-06 02:00:00,1282.0,22.0,2997.0,23.0,12.9,53.0,0.0,150.0,9.4,1017.0
2023-06-06 03:00:00,832.0,1.0,3413.0,21.0,13.9,64.0,0.0,180.0,5.4,1018.0
2023-06-06 04:00:00,831.0,1.0,3457.0,21.0,13.9,64.0,0.0,180.0,5.4,1018.0
2023-06-06 05:00:00,830.0,1.0,3529.0,21.0,15.1,69.0,0.0,0.0,0.0,1017.0
2023-06-06 06:00:00,835.0,1.0,3733.0,19.0,15.1,78.0,0.0,0.0,0.0,1017.0
2023-06-06 07:00:00,833.0,1.0,4065.0,19.0,16.0,83.0,0.0,0.0,0.0,1017.0
2023-06-06 08:00:00,827.0,1.0,4493.0,18.0,17.0,94.0,0.0,0.0,0.0,1017.0
2023-06-06 09:00:00,825.0,1.0,4955.0,18.0,17.0,94.0,0.0,0.0,0.0,1017.0
2023-06-06 10:00:00,824.0,1.0,5197.0,17.0,17.0,100.0,0.0,250.0,7.6,1017.0
2023-06-06 11:00:00,822.0,6.0,5038.0,18.0,17.0,94.0,0.0,250.0,5.4,1017.0
2023-06-06 12:00:00,832.0,234.0,4304.0,19.0,18.0,94.0,0.0,0.0,0.0,1017.0
2023-06-06 13:00:00,928.0,917.0,3397.0,21.0,17.0,78.0,0.0,270.0,7.6,1017.0
2023-06-06 14:00:00,933.0,1588.0,2172.0,23.0,17.0,69.0,0.0,260.0,13.0,1016.0
2023-06-06 15:00:00,939.0,1935.0,1495.0,25.0,15.9,57.0,0.0,280.0,7.6,1016.0
2023-06-06 16:00:00,998.0,2234.0,1469.0,28.0,13.1,40.0,0.0,270.0,11.2,1016.0
2023-06-06 17:00:00,994.0,2288.0,1534.0,29.0,15.2,43.0,0.0,250.0,9.4,1015.0
2023-06-06 18:00:00,1265.0,2302.0,1722.0,29.0,15.2,43.0,0.0,250.0,9.4,1015.0
2023-06-06 19:00:00,1483.0,2225.0,2011.0,30.0,14.1,38.0,0.0,280.0,9.4,1013.0
2023-06-06 20:00:00,2217.0,2051.0,2550.0,31.0,12.9,33.0,0.0,230.0,9.4,1013.0
2023-06-06 21:00:00,2338.0,1802.0,3153.0,30.0,14.9,40.0,0.0,0.0,0.0,1012.0
2023-06-06 22:00:00,2420.0,1453.0,3885.0,30.0,16.1,43.0,0.3,0.0,0.0,1013.0
2023-06-06 23:00:00,2430.0,1188.0,3044.0,24.0,18.0,69.0,0.0,10.0,29.5,1015.0
2023-06-07 00:00:00,1859.0,771.0,2753.0,21.0,21.0,100.0,11.2,0.0,0.0,1012.0
2023-06-07 01:00:00,1163.0,271.0,2319.0,21.0,21.0,100.0,0.3,190.0,7.6,1012.0
2023-06-07 02:00:00,815.0,85.0,2052.0,20.0,20.0,100.0,0.0,70.0,5.4,1012.0
2023-06-07 03:00:00,766.0,25.0,2270.0,20.0,20.0,100.0,0.0,70.0,7.6,1012.0
2023-06-07 04:00:00,744.0,3.0,2643.0,20.0,20.0,100.0,0.0,70.0,7.6,1012.0
2023-06-07 05:00:00,736.0,1.0,3067.0,19.0,19.0,100.0,0.0,80.0,7.6,1012.0
2023-06-07 06:00:00,845.0,1.0,3290.0,19.0,19.0,100.0,0.0,230.0,5.4,1012.0
2023-06-07 07:00:00,743.0,1.0,3379.0,19.0,19.0,100.0,0.0,70.0,11.2,1012.0
2023-06-07 08:00:00,741.0,1.0,3720.0,19.0,19.0,100.0,0.0,70.0,11.2,1012.0
2023-06-07 09:00:00,742.0,1.0,4197.0,20.0,19.0,94.0,0.0,80.0,5.4,1012.0
2023-06-07 10:00:00,741.0,1.0,4272.0,19.0,19.0,100.0,0.0,90.0,11.2,1012.0
2023-06-07 11:00:00,739.0,15.0,5308.0,20.0,20.0,100.0,0.0,60.0,9.4,1012.0
2023-06-07 12:00:00,754.0,278.0,5639.0,21.0,20.0,94.0,0.0,70.0,14.8,1012.0
2023-06-07 13:00:00,761.0,906.0,4357.0,21.0,20.0,94.0,0.0,70.0,14.8,1013.0
2023-06-07 14:00:00,760.0,1505.0,3132.0,21.0,21.0,100.0,0.8,100.0,14.8,1013.0
2023-06-07 15:00:00,764.0,1832.0,2891.0,20.0,20.0,100.0,0.0,90.0,13.0,1014.0
2023-06-07 16:00:00,748.0,2088.0,3476.0,18.0,18.0,100.0,1.3,100.0,16.6,1014.0
2023-06-07 17:00:00,736.0,2236.0,4053.0,19.0,19.0,100.0,3.0,130.0,13.0,1013.0
2023-06-07 18:00:00,789.0,2402.0,4115.0,19.0,19.0,100.0,0.0,130.0,13.0,1012.0
2023-06-07 19:00:00,1596.0,2432.0,3721.0,22.0,22.0,100.0,0.0,140.0,13.0,1012.0
2023-06-07 20:00:00,1829.0,2429.0,3266.0,24.0,20.9,83.0,0.0,130.0,11.2,1011.0
2023-06-07 21:00:00,2263.0,2312.0,3339.0,24.0,19.1,74.0,0.0,100.0,9.4,1011.0
